"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
1992,January,VIC,Blood and Blood Forming Organs,Normal Arrangements PBS,49151,266381
1992,January,VIC,Blood and Blood Forming Organs,Normal Arrangements RPBS,5475,34900
1992,January,VIC,Cardiovascular System,Normal Arrangements PBS,624056,12014640
1992,January,VIC,Cardiovascular System,Normal Arrangements RPBS,35305,667316
1992,January,VIC,Dermatologicals,Normal Arrangements PBS,94891,849376
1992,January,VIC,Dermatologicals,Normal Arrangements RPBS,12698,114651
1992,January,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,97463,1068910
1992,January,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1267,17568
1992,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,39919,297966
1992,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,2459,19947
1992,January,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,242405,2246560
1992,January,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,7281,80090
1992,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,8652,796474
1992,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,409,49312
1992,January,VIC,Musculo-Skeletal System,Normal Arrangements PBS,184157,1790652
1992,January,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,16474,171469
1992,January,VIC,Nervous System,Normal Arrangements PBS,418532,2953444
1992,January,VIC,Nervous System,Normal Arrangements RPBS,29330,231530
1992,January,VIC,Anti-Parasitic Products,Normal Arrangements PBS,13926,109047
1992,January,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,1945,17845
1992,January,VIC,Respiratory System,Normal Arrangements PBS,305717,4312760
1992,January,VIC,Respiratory System,Normal Arrangements RPBS,25441,398300
1992,January,VIC,Sensory Organs,Normal Arrangements PBS,120490,860903
1992,January,VIC,Sensory Organs,Normal Arrangements RPBS,10666,93024
1992,January,VIC,Various +,Normal Arrangements PBS,14784,426630
1992,January,VIC,Various +,Normal Arrangements RPBS,2647,45506
1992,January,VIC,Other ++,Normal Arrangements PBS,10459,71428
1992,January,VIC,Other ++,Normal Arrangements RPBS,1417,19344
1992,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,169057,2972588
1992,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,22872,395777
1992,January,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,30466,171664
1992,January,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,4734,35792
1992,January,QLD,Cardiovascular System,Normal Arrangements PBS,364252,6997101
1992,January,QLD,Cardiovascular System,Normal Arrangements RPBS,27190,507689
1992,January,QLD,Dermatologicals,Normal Arrangements PBS,58513,419138
1992,January,QLD,Dermatologicals,Normal Arrangements RPBS,12930,114992
1992,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,81822,850229
1992,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1494,19338
1992,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,26472,217397
1992,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1989,21141
1992,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,172168,1690540
1992,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,5661,73022
1992,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,5945,593841
1992,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,404,55349
1992,January,QLD,Musculo-Skeletal System,Normal Arrangements PBS,116416,1153263
1992,January,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,12870,137308
1992,January,QLD,Nervous System,Normal Arrangements PBS,290839,2000256
1992,January,QLD,Nervous System,Normal Arrangements RPBS,28667,233045
1992,January,QLD,Anti-Parasitic Products,Normal Arrangements PBS,9752,75544
1992,January,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,1616,14860
1992,January,QLD,Respiratory System,Normal Arrangements PBS,189835,2866249
1992,January,QLD,Respiratory System,Normal Arrangements RPBS,21525,351875
1992,January,QLD,Sensory Organs,Normal Arrangements PBS,86093,577761
1992,January,QLD,Sensory Organs,Normal Arrangements RPBS,9322,79964
1992,January,QLD,Various +,Normal Arrangements PBS,9074,310788
1992,January,QLD,Various +,Normal Arrangements RPBS,2865,59661
1992,January,QLD,Other ++,Normal Arrangements PBS,9649,65037
1992,January,QLD,Other ++,Normal Arrangements RPBS,1750,24193
1992,January,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,80034,1504229
1992,January,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,8818,147962
1992,January,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,15596,77466
1992,January,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,1853,11593
1992,January,SA,Cardiovascular System,Normal Arrangements PBS,192004,3674071
1992,January,SA,Cardiovascular System,Normal Arrangements RPBS,11227,208848
1992,January,SA,Dermatologicals,Normal Arrangements PBS,28951,241587
1992,January,SA,Dermatologicals,Normal Arrangements RPBS,3754,33190
1992,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,39814,396538
1992,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,521,5417
1992,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,12882,99381
1992,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,712,5982
1992,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,71242,616430
1992,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1710,17443
1992,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,2916,247216
1992,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,106,16511
1992,January,SA,Musculo-Skeletal System,Normal Arrangements PBS,58667,591506
1992,January,SA,Musculo-Skeletal System,Normal Arrangements RPBS,4982,53692
1992,January,SA,Nervous System,Normal Arrangements PBS,145310,978678
1992,January,SA,Nervous System,Normal Arrangements RPBS,9993,75379
1992,January,SA,Anti-Parasitic Products,Normal Arrangements PBS,5212,40747
1992,January,SA,Anti-Parasitic Products,Normal Arrangements RPBS,589,5408
1992,January,SA,Respiratory System,Normal Arrangements PBS,85749,1203887
1992,January,SA,Respiratory System,Normal Arrangements RPBS,8538,137957
1992,January,SA,Sensory Organs,Normal Arrangements PBS,43358,304747
1992,January,SA,Sensory Organs,Normal Arrangements RPBS,3522,30654
1992,January,SA,Various +,Normal Arrangements PBS,4868,142190
1992,January,SA,Various +,Normal Arrangements RPBS,785,17504
1992,January,SA,Other ++,Normal Arrangements PBS,5146,39407
1992,January,SA,Other ++,Normal Arrangements RPBS,618,10756
1992,January,WA,Alimentary Tract and Metabolism,Normal Arrangements PBS,73337,1375082
1992,January,WA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,8460,144765
1992,January,WA,Blood and Blood Forming Organs,Normal Arrangements PBS,18023,87828
1992,January,WA,Blood and Blood Forming Organs,Normal Arrangements RPBS,2066,12334
1992,January,WA,Cardiovascular System,Normal Arrangements PBS,166148,3275821
1992,January,WA,Cardiovascular System,Normal Arrangements RPBS,10846,206653
1992,January,WA,Dermatologicals,Normal Arrangements PBS,25759,223387
1992,January,WA,Dermatologicals,Normal Arrangements RPBS,4689,42209
1992,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,33668,353279
1992,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,567,7096
1992,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,11388,85656
1992,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,712,5600
1992,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,74247,681597
1992,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1838,19738
1992,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,2687,268966
1992,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,128,12302
1992,January,WA,Musculo-Skeletal System,Normal Arrangements PBS,61022,607184
1992,January,WA,Musculo-Skeletal System,Normal Arrangements RPBS,6383,68893
1992,January,WA,Nervous System,Normal Arrangements PBS,113565,805681
1992,January,WA,Nervous System,Normal Arrangements RPBS,9587,77185
1992,January,WA,Anti-Parasitic Products,Normal Arrangements PBS,5043,38530
1992,January,WA,Anti-Parasitic Products,Normal Arrangements RPBS,739,6772
1992,January,WA,Respiratory System,Normal Arrangements PBS,72600,1007883
1992,January,WA,Respiratory System,Normal Arrangements RPBS,8368,129244
1992,January,WA,Sensory Organs,Normal Arrangements PBS,42203,292531
1992,January,WA,Sensory Organs,Normal Arrangements RPBS,4351,37480
1992,January,WA,Various +,Normal Arrangements PBS,2690,74376
1992,January,WA,Various +,Normal Arrangements RPBS,760,12718
1992,January,WA,Other ++,Normal Arrangements PBS,3347,21276
1992,January,WA,Other ++,Normal Arrangements RPBS,568,5597
1992,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,27421,517932
1992,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,4913,89347
1992,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,4560,24249
1992,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,910,6478
1992,January,TAS,Cardiovascular System,Normal Arrangements PBS,61627,1180311
1992,January,TAS,Cardiovascular System,Normal Arrangements RPBS,6314,126226
1992,January,TAS,Dermatologicals,Normal Arrangements PBS,8248,52851
1992,January,TAS,Dermatologicals,Normal Arrangements RPBS,2121,19408
1992,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,11957,120550
1992,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,287,3425
1992,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,5241,40490
1992,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,484,3845
1992,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,25259,209221
1992,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1236,12084
1992,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,883,71540
1992,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,53,6449
1992,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,20435,202864
1992,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,2894,31998
1992,January,TAS,Nervous System,Normal Arrangements PBS,46437,318994
1992,January,TAS,Nervous System,Normal Arrangements RPBS,5922,49046
1992,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,1699,13078
1992,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,386,3515
1992,January,TAS,Respiratory System,Normal Arrangements PBS,29575,419274
1992,January,TAS,Respiratory System,Normal Arrangements RPBS,4067,61973
1992,January,TAS,Sensory Organs,Normal Arrangements PBS,10134,65671
1992,January,TAS,Sensory Organs,Normal Arrangements RPBS,1468,12132
1992,January,TAS,Various +,Normal Arrangements PBS,1055,30461
1992,January,TAS,Various +,Normal Arrangements RPBS,415,8473
1992,January,TAS,Other ++,Normal Arrangements PBS,1104,7806
1992,January,TAS,Other ++,Normal Arrangements RPBS,311,5456
1992,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,9528,223008
1992,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,965,17794
1992,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,1323,6692
1992,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,142,816
1992,January,ACT,Cardiovascular System,Normal Arrangements PBS,24745,507173
1992,January,ACT,Cardiovascular System,Normal Arrangements RPBS,1354,26311
1992,January,ACT,Dermatologicals,Normal Arrangements PBS,2538,27967
1992,January,ACT,Dermatologicals,Normal Arrangements RPBS,647,6415
1992,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,4568,55040
1992,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,64,1168
1992,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,1591,11274
1992,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,81,825
1992,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,11187,107257
1992,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,297,3275
1992,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,469,45198
1992,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,21,2327
1992,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,6890,76200
1992,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,683,7610
1992,January,ACT,Nervous System,Normal Arrangements PBS,14354,115878
1992,January,ACT,Nervous System,Normal Arrangements RPBS,1019,9152
1992,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,447,3433
1992,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,65,611
1992,January,ACT,Respiratory System,Normal Arrangements PBS,12016,192942
1992,January,ACT,Respiratory System,Normal Arrangements RPBS,834,13097
1992,January,ACT,Sensory Organs,Normal Arrangements PBS,3728,26535
1992,January,ACT,Sensory Organs,Normal Arrangements RPBS,379,3289
1992,January,ACT,Various +,Normal Arrangements PBS,633,27038
1992,January,ACT,Various +,Normal Arrangements RPBS,106,1503
1992,January,ACT,Other ++,Normal Arrangements PBS,496,3752
1992,January,ACT,Other ++,Normal Arrangements RPBS,101,940
1992,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,2059,43934
1992,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,106,2174
1992,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,288,1321
1992,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,13,81
1992,January,NT,Cardiovascular System,Normal Arrangements PBS,4206,73600
1992,January,NT,Cardiovascular System,Normal Arrangements RPBS,99,1442
1992,January,NT,Dermatologicals,Normal Arrangements PBS,910,8866
1992,January,NT,Dermatologicals,Normal Arrangements RPBS,48,480
1992,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,1441,16907
1992,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,3,41
1992,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,383,3654
1992,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,8,46
1992,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,5844,49307
1992,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,60,623
1992,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,97,6762
1992,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,1843,17635
1992,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,102,1041
1992,January,NT,Nervous System,Normal Arrangements PBS,3349,26283
1992,January,NT,Nervous System,Normal Arrangements RPBS,157,1283
1992,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,111,778
1992,January,NT,Anti-Parasitic Products,Normal Arrangements RPBS,9,79
1992,January,NT,Respiratory System,Normal Arrangements PBS,3665,48300
1992,January,NT,Respiratory System,Normal Arrangements RPBS,137,2031
1992,January,NT,Sensory Organs,Normal Arrangements PBS,1283,6180
1992,January,NT,Sensory Organs,Normal Arrangements RPBS,33,223
1992,January,NT,Various +,Normal Arrangements PBS,161,5240
1992,January,NT,Various +,Normal Arrangements RPBS,11,286
1992,January,NT,Other ++,Normal Arrangements PBS,50,361
1992,January,NT,Other ++,Normal Arrangements RPBS,6,43
1992,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,250259,4440537
1992,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,21415,351038
1992,February,NSW,Blood and Blood Forming Organs,Normal Arrangements PBS,47849,205128
1992,February,NSW,Blood and Blood Forming Organs,Normal Arrangements RPBS,4106,20718
1992,February,NSW,Cardiovascular System,Normal Arrangements PBS,555413,10250904
1992,February,NSW,Cardiovascular System,Normal Arrangements RPBS,26184,476032
1992,February,NSW,Dermatologicals,Normal Arrangements PBS,93547,656879
1992,February,NSW,Dermatologicals,Normal Arrangements RPBS,10084,73569
1992,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,96609,984722
1992,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1496,18561
1992,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,34101,259467
1992,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,2002,15589
1992,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,275773,2625294
1992,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,8119,78160
1992,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,7620,796981
1992,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,518,102059
1992,February,NSW,Musculo-Skeletal System,Normal Arrangements PBS,161153,1471796
1992,February,NSW,Musculo-Skeletal System,Normal Arrangements RPBS,12013,106825
1992,February,NSW,Nervous System,Normal Arrangements PBS,435824,2507631
1992,February,NSW,Nervous System,Normal Arrangements RPBS,28690,168076
1992,February,NSW,Anti-Parasitic Products,Normal Arrangements PBS,14241,93589
1992,February,NSW,Anti-Parasitic Products,Normal Arrangements RPBS,1396,10066
1992,February,NSW,Respiratory System,Normal Arrangements PBS,210864,2747088
1992,February,NSW,Respiratory System,Normal Arrangements RPBS,19562,290552
1992,February,NSW,Sensory Organs,Normal Arrangements PBS,128254,733158
1992,February,NSW,Sensory Organs,Normal Arrangements RPBS,9379,61009
1992,February,NSW,Various +,Normal Arrangements PBS,11582,363794
1992,February,NSW,Various +,Normal Arrangements RPBS,2881,41890
1992,February,NSW,Other ++,Normal Arrangements PBS,17011,93763
1992,February,NSW,Other ++,Normal Arrangements RPBS,2027,31135
1992,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements PBS,169033,2947841
1992,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements RPBS,11899,179575
1992,February,VIC,Blood and Blood Forming Organs,Normal Arrangements PBS,31229,141390
1992,February,VIC,Blood and Blood Forming Organs,Normal Arrangements RPBS,2452,12390
1992,February,VIC,Cardiovascular System,Normal Arrangements PBS,361939,6356176
1992,February,VIC,Cardiovascular System,Normal Arrangements RPBS,15474,262723
1992,February,VIC,Dermatologicals,Normal Arrangements PBS,65970,543517
1992,February,VIC,Dermatologicals,Normal Arrangements RPBS,5079,34041
1992,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,62222,657041
1992,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,658,8553
1992,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,21636,154909
1992,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1209,8247
1992,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,182322,1605077
1992,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,5213,47209
1992,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,5899,558303
1992,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,260,33190
1992,February,VIC,Musculo-Skeletal System,Normal Arrangements PBS,109750,954723
1992,February,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,7286,61390
1992,February,VIC,Nervous System,Normal Arrangements PBS,298119,1732605
1992,February,VIC,Nervous System,Normal Arrangements RPBS,17534,99716
1992,February,VIC,Anti-Parasitic Products,Normal Arrangements PBS,8466,56313
1992,February,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,820,5787
1992,February,VIC,Respiratory System,Normal Arrangements PBS,141069,1695846
1992,February,VIC,Respiratory System,Normal Arrangements RPBS,11012,155255
1992,February,VIC,Sensory Organs,Normal Arrangements PBS,75890,446605
1992,February,VIC,Sensory Organs,Normal Arrangements RPBS,4971,32449
1992,February,VIC,Various +,Normal Arrangements PBS,8228,210351
1992,February,VIC,Various +,Normal Arrangements RPBS,1379,18333
1992,February,VIC,Other ++,Normal Arrangements PBS,7038,41508
1992,February,VIC,Other ++,Normal Arrangements RPBS,649,8063
1992,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,117178,1909329
1992,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,11387,181282
1992,February,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,21369,104975
1992,February,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,2388,14435
1992,February,QLD,Cardiovascular System,Normal Arrangements PBS,235023,4156033
1992,February,QLD,Cardiovascular System,Normal Arrangements RPBS,12857,225242
1992,February,QLD,Dermatologicals,Normal Arrangements PBS,45452,294935
1992,February,QLD,Dermatologicals,Normal Arrangements RPBS,5541,39536
1992,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,58657,593566
1992,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,772,10084
1992,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,16893,138052
1992,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1070,9433
1992,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,147869,1444345
1992,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,4330,54264
1992,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,4527,470668
1992,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,243,36559
1992,February,QLD,Musculo-Skeletal System,Normal Arrangements PBS,74215,667466
1992,February,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,5890,52149
1992,February,QLD,Nervous System,Normal Arrangements PBS,219031,1276979
1992,February,QLD,Nervous System,Normal Arrangements RPBS,17553,110269
1992,February,QLD,Anti-Parasitic Products,Normal Arrangements PBS,6569,42773
1992,February,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,751,5615
1992,February,QLD,Respiratory System,Normal Arrangements PBS,102392,1342335
1992,February,QLD,Respiratory System,Normal Arrangements RPBS,10444,153759
1992,February,QLD,Sensory Organs,Normal Arrangements PBS,68269,369678
1992,February,QLD,Sensory Organs,Normal Arrangements RPBS,4960,32307
1992,February,QLD,Various +,Normal Arrangements PBS,5579,178739
1992,February,QLD,Various +,Normal Arrangements RPBS,1382,24554
1992,February,QLD,Other ++,Normal Arrangements PBS,6954,40109
1992,February,QLD,Other ++,Normal Arrangements RPBS,836,9089
1992,February,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,58634,1039201
1992,February,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,4316,66126
1992,February,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,11487,47420
1992,February,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,895,3970
1992,February,SA,Cardiovascular System,Normal Arrangements PBS,130066,2307618
1992,February,SA,Cardiovascular System,Normal Arrangements RPBS,5560,93285
1992,February,SA,Dermatologicals,Normal Arrangements PBS,22426,178170
1992,February,SA,Dermatologicals,Normal Arrangements RPBS,1884,13176
1992,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,28909,276529
1992,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,265,3042
1992,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,8345,62985
1992,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,374,3054
1992,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,60324,499928
1992,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1508,13253
1992,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,2213,193316
1992,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,63,11573
1992,February,SA,Musculo-Skeletal System,Normal Arrangements PBS,40302,366085
1992,February,SA,Musculo-Skeletal System,Normal Arrangements RPBS,2467,22190
1992,February,SA,Nervous System,Normal Arrangements PBS,117237,656843
1992,February,SA,Nervous System,Normal Arrangements RPBS,6400,37439
1992,February,SA,Anti-Parasitic Products,Normal Arrangements PBS,3481,23155
1992,February,SA,Anti-Parasitic Products,Normal Arrangements RPBS,290,2162
1992,February,SA,Respiratory System,Normal Arrangements PBS,47601,577063
1992,February,SA,Respiratory System,Normal Arrangements RPBS,4361,63831
1992,February,SA,Sensory Organs,Normal Arrangements PBS,32410,192770
1992,February,SA,Sensory Organs,Normal Arrangements RPBS,1672,11418
