"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
2007,January,NSW,Nervous System,Normal Arrangements RPBS,75713,1880352
2007,January,NSW,Nervous System,Special Arrangements RPBS,1,152
2007,January,NSW,Anti-Parasitic Products,Normal Arrangements PBS,1842,23868
2007,January,NSW,Anti-Parasitic Products,Normal Arrangements RPBS,248,2859
2007,January,NSW,Respiratory System,Normal Arrangements PBS,311904,13037600
2007,January,NSW,Respiratory System,Normal Arrangements RPBS,25392,1132210
2007,January,NSW,Sensory Organs,Normal Arrangements PBS,279775,4364414
2007,January,NSW,Sensory Organs,Normal Arrangements RPBS,37188,638420
2007,January,NSW,Various +,Normal Arrangements PBS,20920,1836012
2007,January,NSW,Various +,Special Arrangements PBS,11,6584
2007,January,NSW,Various +,Normal Arrangements RPBS,4328,211317
2007,January,NSW,Various +,Special Arrangements RPBS,2,1716
2007,January,NSW,Other ++,Normal Arrangements PBS,6863,77121
2007,January,NSW,Other ++,Normal Arrangements RPBS,9050,474362
2007,January,VIC,Alimentary Tract and Metabolism,Normal Arrangements PBS,602369,20232645
2007,January,VIC,Alimentary Tract and Metabolism,Special Arrangements PBS,3269,108292
2007,January,VIC,Alimentary Tract and Metabolism,Normal Arrangements RPBS,46187,1327888
2007,January,VIC,Alimentary Tract and Metabolism,Special Arrangements RPBS,38,1276
2007,January,VIC,Blood and Blood Forming Organs,Normal Arrangements PBS,173071,4931870
2007,January,VIC,Blood and Blood Forming Organs,Special Arrangements PBS,650,567228
2007,January,VIC,Blood and Blood Forming Organs,Normal Arrangements RPBS,21464,600374
2007,January,VIC,Blood and Blood Forming Organs,Special Arrangements RPBS,133,108911
2007,January,VIC,Cardiovascular System,Normal Arrangements PBS,1389815,43119479
2007,January,VIC,Cardiovascular System,Special Arrangements PBS,109,343289
2007,January,VIC,Cardiovascular System,Normal Arrangements RPBS,97800,2785757
2007,January,VIC,Cardiovascular System,Special Arrangements RPBS,6,19630
2007,January,VIC,Dermatologicals,Normal Arrangements PBS,76219,1592885
2007,January,VIC,Dermatologicals,Normal Arrangements RPBS,7786,123499
2007,January,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,75151,1566109
2007,January,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,2670,81844
2007,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,62265,791162
2007,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,56,121019
2007,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,4869,50121
2007,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,5,10251
2007,January,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,245438,4679608
2007,January,VIC,General Anti-Infectives for Systemic Use,Special Arrangements PBS,175,45713
2007,January,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,14144,231090
2007,January,VIC,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,1,52
2007,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,35318,13345603
2007,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,7168,6369777
2007,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1931,731757
2007,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,102,114923
2007,January,VIC,Musculo-Skeletal System,Normal Arrangements PBS,225612,6223279
2007,January,VIC,Musculo-Skeletal System,Special Arrangements PBS,491,231884
2007,January,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,16936,554751
2007,January,VIC,Musculo-Skeletal System,Special Arrangements RPBS,67,30011
2007,January,VIC,Nervous System,Normal Arrangements PBS,780347,25694683
2007,January,VIC,Nervous System,Special Arrangements PBS,419,127354
2007,January,VIC,Nervous System,Normal Arrangements RPBS,52638,1283674
2007,January,VIC,Nervous System,Special Arrangements RPBS,2,224
2007,January,VIC,Anti-Parasitic Products,Normal Arrangements PBS,500,8348
2007,January,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,105,1133
2007,January,VIC,Respiratory System,Normal Arrangements PBS,227505,9229389
2007,January,VIC,Respiratory System,Normal Arrangements RPBS,17261,791459
2007,January,VIC,Sensory Organs,Normal Arrangements PBS,184088,2822953
2007,January,VIC,Sensory Organs,Normal Arrangements RPBS,21052,351915
2007,January,VIC,Various +,Normal Arrangements PBS,20625,1442534
2007,January,VIC,Various +,Special Arrangements PBS,447,58576
2007,January,VIC,Various +,Normal Arrangements RPBS,1731,94960
2007,January,VIC,Various +,Special Arrangements RPBS,6,3879
2007,January,VIC,Other ++,Normal Arrangements PBS,5540,77535
2007,January,VIC,Other ++,Normal Arrangements RPBS,4125,194240
2007,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,464251,15645954
2007,January,QLD,Alimentary Tract and Metabolism,Special Arrangements PBS,1163,45696
2007,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,47667,1438637
2007,January,QLD,Alimentary Tract and Metabolism,Special Arrangements RPBS,2,60
2007,January,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,144042,4494509
2007,January,QLD,Blood and Blood Forming Organs,Special Arrangements PBS,757,763420
2007,January,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,21827,675370
2007,January,QLD,Blood and Blood Forming Organs,Special Arrangements RPBS,270,228456
2007,January,QLD,Cardiovascular System,Normal Arrangements PBS,1076541,34521018
2007,January,QLD,Cardiovascular System,Special Arrangements PBS,55,176112
2007,January,QLD,Cardiovascular System,Normal Arrangements RPBS,98818,3000978
2007,January,QLD,Cardiovascular System,Special Arrangements RPBS,1,3273
2007,January,QLD,Dermatologicals,Normal Arrangements PBS,40862,898774
2007,January,QLD,Dermatologicals,Normal Arrangements RPBS,9758,149808
2007,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,75871,1521383
2007,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,4252,164023
2007,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,55248,834966
2007,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,38,96677
2007,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,4445,52575
2007,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,5,3564
2007,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,207613,4487490
2007,January,QLD,General Anti-Infectives for Systemic Use,Special Arrangements PBS,171,64901
2007,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,13903,271546
2007,January,QLD,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,1,53
2007,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,26772,10388471
2007,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,3907,4737467
2007,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1679,644859
2007,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,49,122922
2007,January,QLD,Musculo-Skeletal System,Normal Arrangements PBS,213690,5980265
2007,January,QLD,Musculo-Skeletal System,Special Arrangements PBS,641,287108
2007,January,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,19781,644683
2007,January,QLD,Musculo-Skeletal System,Special Arrangements RPBS,68,29471
2007,January,QLD,Nervous System,Normal Arrangements PBS,645915,19929798
2007,January,QLD,Nervous System,Special Arrangements PBS,117,44959
2007,January,QLD,Nervous System,Normal Arrangements RPBS,60639,1561607
2007,January,QLD,Nervous System,Special Arrangements RPBS,7,1154
2007,January,QLD,Anti-Parasitic Products,Normal Arrangements PBS,858,11053
2007,January,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,154,1568
2007,January,QLD,Respiratory System,Normal Arrangements PBS,183667,7479428
2007,January,QLD,Respiratory System,Special Arrangements PBS,3,3635
2007,January,QLD,Respiratory System,Normal Arrangements RPBS,18762,814817
2007,January,QLD,Sensory Organs,Normal Arrangements PBS,143504,2194647
2007,January,QLD,Sensory Organs,Normal Arrangements RPBS,23127,372665
2007,January,QLD,Various +,Normal Arrangements PBS,11970,1009021
2007,January,QLD,Various +,Special Arrangements PBS,234,39483
2007,January,QLD,Various +,Normal Arrangements RPBS,2006,93958
2007,January,QLD,Various +,Special Arrangements RPBS,3,196
2007,January,QLD,Other ++,Normal Arrangements PBS,4647,47785
2007,January,QLD,Other ++,Normal Arrangements RPBS,8435,411021
2007,January,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,180856,6063184
2007,January,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,14128,409271
2007,January,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,54826,1690942
2007,January,SA,Blood and Blood Forming Organs,Special Arrangements PBS,70,49817
2007,January,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,6849,212078
2007,January,SA,Blood and Blood Forming Organs,Special Arrangements RPBS,15,12896
2007,January,SA,Cardiovascular System,Normal Arrangements PBS,422127,13373223
2007,January,SA,Cardiovascular System,Special Arrangements PBS,55,180583
2007,January,SA,Cardiovascular System,Normal Arrangements RPBS,31527,921005
2007,January,SA,Cardiovascular System,Special Arrangements RPBS,2,6542
2007,January,SA,Dermatologicals,Normal Arrangements PBS,20613,385266
2007,January,SA,Dermatologicals,Normal Arrangements RPBS,2569,33759
2007,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,34276,628859
2007,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1213,38464
2007,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,19900,278764
2007,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,20,41642
2007,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1508,17194
2007,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,1,1890
2007,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,64386,1115559
2007,January,SA,General Anti-Infectives for Systemic Use,Special Arrangements PBS,12,10009
2007,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,3518,54559
2007,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,10149,4298394
2007,January,SA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,264,899940
2007,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,609,269765
2007,January,SA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,12,33342
2007,January,SA,Musculo-Skeletal System,Normal Arrangements PBS,75452,2150764
2007,January,SA,Musculo-Skeletal System,Special Arrangements PBS,98,39893
2007,January,SA,Musculo-Skeletal System,Normal Arrangements RPBS,5669,186322
2007,January,SA,Musculo-Skeletal System,Special Arrangements RPBS,1,405
2007,January,SA,Nervous System,Normal Arrangements PBS,251840,8104101
2007,January,SA,Nervous System,Special Arrangements PBS,63,18828
2007,January,SA,Nervous System,Normal Arrangements RPBS,17825,452151
2007,January,SA,Nervous System,Special Arrangements RPBS,1,169
2007,January,SA,Anti-Parasitic Products,Normal Arrangements PBS,109,1287
2007,January,SA,Anti-Parasitic Products,Normal Arrangements RPBS,13,133
2007,January,SA,Respiratory System,Normal Arrangements PBS,70841,2875373
2007,January,SA,Respiratory System,Normal Arrangements RPBS,5945,265438
2007,January,SA,Sensory Organs,Normal Arrangements PBS,54853,855158
2007,January,SA,Sensory Organs,Normal Arrangements RPBS,6918,118294
2007,January,SA,Various +,Normal Arrangements PBS,4248,333200
2007,January,SA,Various +,Special Arrangements PBS,7,8405
2007,January,SA,Various +,Normal Arrangements RPBS,264,13810
2007,January,SA,Other ++,Normal Arrangements PBS,1024,11317
2007,January,SA,Other ++,Normal Arrangements RPBS,1577,74910
2007,January,WA,Alimentary Tract and Metabolism,Normal Arrangements PBS,213066,7101770
2007,January,WA,Alimentary Tract and Metabolism,Special Arrangements PBS,142,3086
2007,January,WA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,17653,504586
2007,January,WA,Alimentary Tract and Metabolism,Special Arrangements RPBS,1,21
2007,January,WA,Blood and Blood Forming Organs,Normal Arrangements PBS,65096,2086985
2007,January,WA,Blood and Blood Forming Organs,Special Arrangements PBS,298,369904
2007,January,WA,Blood and Blood Forming Organs,Normal Arrangements RPBS,8072,250661
2007,January,WA,Blood and Blood Forming Organs,Special Arrangements RPBS,59,40712
2007,January,WA,Cardiovascular System,Normal Arrangements PBS,504202,15910353
2007,January,WA,Cardiovascular System,Special Arrangements PBS,37,120849
2007,January,WA,Cardiovascular System,Normal Arrangements RPBS,37397,1117651
2007,January,WA,Cardiovascular System,Special Arrangements RPBS,3,9815
2007,January,WA,Dermatologicals,Normal Arrangements PBS,22074,506306
2007,January,WA,Dermatologicals,Normal Arrangements RPBS,3279,49410
2007,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,33752,760596
2007,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1650,69550
2007,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,23774,364808
2007,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,39,87079
2007,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1578,19389
2007,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,3,6461
2007,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,78101,1696930
2007,January,WA,General Anti-Infectives for Systemic Use,Special Arrangements PBS,50,16292
2007,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,4434,74793
2007,January,WA,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,2,1310
2007,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,13033,5584902
2007,January,WA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,1300,2151937
2007,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,728,270648
2007,January,WA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,24,53242
2007,January,WA,Musculo-Skeletal System,Normal Arrangements PBS,91810,2381050
2007,January,WA,Musculo-Skeletal System,Special Arrangements PBS,200,104552
2007,January,WA,Musculo-Skeletal System,Normal Arrangements RPBS,6756,199683
2007,January,WA,Musculo-Skeletal System,Special Arrangements RPBS,18,7155
2007,January,WA,Nervous System,Normal Arrangements PBS,314460,9546679
2007,January,WA,Nervous System,Special Arrangements PBS,41,12488
2007,January,WA,Nervous System,Normal Arrangements RPBS,22919,549892
2007,January,WA,Anti-Parasitic Products,Normal Arrangements PBS,218,2459
2007,January,WA,Anti-Parasitic Products,Normal Arrangements RPBS,41,406
2007,January,WA,Respiratory System,Normal Arrangements PBS,69937,2918954
2007,January,WA,Respiratory System,Normal Arrangements RPBS,5676,254710
2007,January,WA,Sensory Organs,Normal Arrangements PBS,64431,957702
2007,January,WA,Sensory Organs,Normal Arrangements RPBS,8505,135018
2007,January,WA,Various +,Normal Arrangements PBS,3643,299843
2007,January,WA,Various +,Special Arrangements PBS,21,12745
2007,January,WA,Various +,Normal Arrangements RPBS,336,14621
2007,January,WA,Other ++,Normal Arrangements PBS,1363,13399
2007,January,WA,Other ++,Normal Arrangements RPBS,2254,95973
2007,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,64047,2194595
2007,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,6558,195449
2007,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,17940,501408
2007,January,TAS,Blood and Blood Forming Organs,Special Arrangements PBS,38,34087
2007,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,3075,81294
2007,January,TAS,Blood and Blood Forming Organs,Special Arrangements RPBS,10,6128
2007,January,TAS,Cardiovascular System,Normal Arrangements PBS,144707,4411005
2007,January,TAS,Cardiovascular System,Special Arrangements PBS,23,71952
2007,January,TAS,Cardiovascular System,Normal Arrangements RPBS,14205,396068
2007,January,TAS,Cardiovascular System,Special Arrangements RPBS,1,3268
2007,January,TAS,Dermatologicals,Normal Arrangements PBS,7118,152616
2007,January,TAS,Dermatologicals,Normal Arrangements RPBS,1340,20408
2007,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,11559,213617
2007,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,475,13427
2007,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,8957,112324
2007,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,883,8977
2007,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,24181,448691
2007,January,TAS,General Anti-Infectives for Systemic Use,Special Arrangements PBS,1,2260
2007,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1668,26593
2007,January,TAS,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,1,101
2007,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,4125,1747013
2007,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,73,219604
2007,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,234,92641
2007,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,24863,631986
2007,January,TAS,Musculo-Skeletal System,Special Arrangements PBS,43,19229
2007,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,2335,71886
2007,January,TAS,Musculo-Skeletal System,Special Arrangements RPBS,5,2026
2007,January,TAS,Nervous System,Normal Arrangements PBS,103899,2697014
2007,January,TAS,Nervous System,Normal Arrangements RPBS,9008,176449
2007,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,32,1675
2007,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,22,186
2007,January,TAS,Respiratory System,Normal Arrangements PBS,26370,1060461
2007,January,TAS,Respiratory System,Normal Arrangements RPBS,2478,107607
2007,January,TAS,Sensory Organs,Normal Arrangements PBS,17071,259484
2007,January,TAS,Sensory Organs,Normal Arrangements RPBS,2760,46419
2007,January,TAS,Various +,Normal Arrangements PBS,805,92032
2007,January,TAS,Various +,Normal Arrangements RPBS,153,8324
2007,January,TAS,Other ++,Normal Arrangements PBS,328,4011
2007,January,TAS,Other ++,Normal Arrangements RPBS,778,35494
2007,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,29575,1046292
2007,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,2886,91018
2007,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,8149,287447
2007,January,ACT,Blood and Blood Forming Organs,Special Arrangements PBS,3,2395
2007,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,1527,56029
2007,January,ACT,Blood and Blood Forming Organs,Special Arrangements RPBS,1,305
2007,January,ACT,Cardiovascular System,Normal Arrangements PBS,70476,2213098
2007,January,ACT,Cardiovascular System,Special Arrangements PBS,6,20336
2007,January,ACT,Cardiovascular System,Normal Arrangements RPBS,6566,202899
2007,January,ACT,Dermatologicals,Normal Arrangements PBS,2722,91997
2007,January,ACT,Dermatologicals,Normal Arrangements RPBS,507,8346
2007,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,4157,102602
2007,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,213,9527
2007,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,2894,41357
2007,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,272,2994
2007,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,11594,266007
2007,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,992,16392
2007,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,2398,983265
2007,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,40,126157
2007,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,139,67303
2007,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,14363,402796
2007,January,ACT,Musculo-Skeletal System,Special Arrangements PBS,7,4724
2007,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,1370,45335
2007,January,ACT,Musculo-Skeletal System,Special Arrangements RPBS,1,810
2007,January,ACT,Nervous System,Normal Arrangements PBS,37887,1426702
2007,January,ACT,Nervous System,Special Arrangements PBS,1,889
2007,January,ACT,Nervous System,Normal Arrangements RPBS,3129,99510
2007,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,24,355
2007,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,1,11
2007,January,ACT,Respiratory System,Normal Arrangements PBS,10692,434830
2007,January,ACT,Respiratory System,Normal Arrangements RPBS,941,43597
2007,January,ACT,Sensory Organs,Normal Arrangements PBS,7749,123145
2007,January,ACT,Sensory Organs,Normal Arrangements RPBS,1261,21186
2007,January,ACT,Various +,Normal Arrangements PBS,239,65124
2007,January,ACT,Various +,Normal Arrangements RPBS,44,2154
2007,January,ACT,Other ++,Normal Arrangements PBS,156,1929
2007,January,ACT,Other ++,Normal Arrangements RPBS,359,16135
2007,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,7683,248143
2007,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,324,9349
2007,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,1686,46752
2007,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,125,2765
2007,January,NT,Cardiovascular System,Normal Arrangements PBS,17172,545667
2007,January,NT,Cardiovascular System,Special Arrangements PBS,5,16322
2007,January,NT,Cardiovascular System,Normal Arrangements RPBS,767,24845
2007,January,NT,Dermatologicals,Normal Arrangements PBS,541,12587
2007,January,NT,Dermatologicals,Normal Arrangements RPBS,60,1045
2007,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,1124,33330
2007,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,27,1196
2007,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,780,12039
2007,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,3,6136
2007,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,29,388
2007,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,3515,72380
2007,January,NT,General Anti-Infectives for Systemic Use,Special Arrangements PBS,6,1633
2007,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,100,969
2007,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,551,230323
2007,January,NT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,21,64473
2007,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,15,3976
2007,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,2841,58300
2007,January,NT,Musculo-Skeletal System,Special Arrangements PBS,6,2332
2007,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,138,3118
2007,January,NT,Musculo-Skeletal System,Special Arrangements RPBS,1,355
2007,January,NT,Nervous System,Normal Arrangements PBS,9327,362719
2007,January,NT,Nervous System,Normal Arrangements RPBS,376,9090
2007,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,49,492
2007,January,NT,Respiratory System,Normal Arrangements PBS,3299,123973
2007,January,NT,Respiratory System,Normal Arrangements RPBS,100,4942
2007,January,NT,Sensory Organs,Normal Arrangements PBS,1484,19889
2007,January,NT,Sensory Organs,Normal Arrangements RPBS,145,2565
2007,January,NT,Various +,Normal Arrangements PBS,66,12943
2007,January,NT,Various +,Special Arrangements PBS,1,872
2007,January,NT,Various +,Normal Arrangements RPBS,5,218
2007,January,NT,Other ++,Normal Arrangements PBS,27,295
2007,January,NT,Other ++,Normal Arrangements RPBS,20,808
2007,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,594012,18482944
2007,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,54644,1471239
2007,February,NSW,Blood and Blood Forming Organs,Normal Arrangements PBS,163124,5518814
2007,February,NSW,Blood and Blood Forming Organs,Special Arrangements PBS,510,493754
2007,February,NSW,Blood and Blood Forming Organs,Normal Arrangements RPBS,25057,775006
2007,February,NSW,Blood and Blood Forming Organs,Special Arrangements RPBS,122,103985
2007,February,NSW,Cardiovascular System,Normal Arrangements PBS,1421755,42977702
2007,February,NSW,Cardiovascular System,Special Arrangements PBS,146,470228
2007,February,NSW,Cardiovascular System,Normal Arrangements RPBS,122274,3391962
2007,February,NSW,Cardiovascular System,Special Arrangements RPBS,8,24986
