"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
2005,January,QLD,Sensory Organs,Normal Arrangements RPBS,18253,286712
2005,January,QLD,Various +,Normal Arrangements PBS,9585,716758
2005,January,QLD,Various +,Special Arrangements PBS,131,14054
2005,January,QLD,Various +,Normal Arrangements RPBS,2068,100290
2005,January,QLD,Various +,Special Arrangements RPBS,3,472
2005,January,QLD,Other ++,Normal Arrangements PBS,4561,40468
2005,January,QLD,Other ++,Normal Arrangements RPBS,4212,214894
2005,January,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,166702,5919095
2005,January,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,14261,438705
2005,January,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,48874,1398039
2005,January,SA,Blood and Blood Forming Organs,Special Arrangements PBS,24,18646
2005,January,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,6908,191774
2005,January,SA,Blood and Blood Forming Organs,Special Arrangements RPBS,10,6552
2005,January,SA,Cardiovascular System,Normal Arrangements PBS,386655,12159699
2005,January,SA,Cardiovascular System,Special Arrangements PBS,22,73876
2005,January,SA,Cardiovascular System,Normal Arrangements RPBS,29855,878751
2005,January,SA,Cardiovascular System,Special Arrangements RPBS,2,6724
2005,January,SA,Dermatologicals,Normal Arrangements PBS,19337,363392
2005,January,SA,Dermatologicals,Normal Arrangements RPBS,2354,30636
2005,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,36491,642223
2005,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1617,51483
2005,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,18788,189829
2005,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,13,26701
2005,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1385,11273
2005,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,62766,1177377
2005,January,SA,General Anti-Infectives for Systemic Use,Special Arrangements PBS,7,1631
2005,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,3442,60527
2005,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,8583,3438924
2005,January,SA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,147,507426
2005,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,546,250196
2005,January,SA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,1,5886
2005,January,SA,Musculo-Skeletal System,Normal Arrangements PBS,79831,2295428
2005,January,SA,Musculo-Skeletal System,Special Arrangements PBS,89,40095
2005,January,SA,Musculo-Skeletal System,Normal Arrangements RPBS,6168,201114
2005,January,SA,Musculo-Skeletal System,Special Arrangements RPBS,10,4520
2005,January,SA,Nervous System,Normal Arrangements PBS,241598,6963154
2005,January,SA,Nervous System,Special Arrangements PBS,60,15267
2005,January,SA,Nervous System,Normal Arrangements RPBS,17775,421662
2005,January,SA,Anti-Parasitic Products,Normal Arrangements PBS,4460,37971
2005,January,SA,Anti-Parasitic Products,Normal Arrangements RPBS,590,5089
2005,January,SA,Respiratory System,Normal Arrangements PBS,69308,2719029
2005,January,SA,Respiratory System,Normal Arrangements RPBS,6180,268249
2005,January,SA,Sensory Organs,Normal Arrangements PBS,51517,758768
2005,January,SA,Sensory Organs,Normal Arrangements RPBS,7001,111617
2005,January,SA,Various +,Normal Arrangements PBS,4065,298213
2005,January,SA,Various +,Normal Arrangements RPBS,313,15929
2005,January,SA,Other ++,Normal Arrangements PBS,1186,10628
2005,January,SA,Other ++,Normal Arrangements RPBS,786,39747
2005,January,WA,Alimentary Tract and Metabolism,Normal Arrangements PBS,178681,6347520
2005,January,WA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,15164,471138
2005,January,WA,Blood and Blood Forming Organs,Normal Arrangements PBS,51988,1543233
2005,January,WA,Blood and Blood Forming Organs,Special Arrangements PBS,132,117918
2005,January,WA,Blood and Blood Forming Organs,Normal Arrangements RPBS,6868,192439
2005,January,WA,Blood and Blood Forming Organs,Special Arrangements RPBS,30,26026
2005,January,WA,Cardiovascular System,Normal Arrangements PBS,425934,13482810
2005,January,WA,Cardiovascular System,Special Arrangements PBS,3,10078
2005,January,WA,Cardiovascular System,Normal Arrangements RPBS,30477,933960
2005,January,WA,Cardiovascular System,Special Arrangements RPBS,1,3358
2005,January,WA,Dermatologicals,Normal Arrangements PBS,19246,438401
2005,January,WA,Dermatologicals,Normal Arrangements RPBS,2905,41563
2005,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,33654,693183
2005,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1600,65878
2005,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,20044,212339
2005,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,17,35098
2005,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1326,10883
2005,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,2,2506
2005,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,68976,1615891
2005,January,WA,General Anti-Infectives for Systemic Use,Special Arrangements PBS,33,7886
2005,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,3603,71244
2005,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,9931,3509585
2005,January,WA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,385,887138
2005,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,618,233242
2005,January,WA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,12,25379
2005,January,WA,Musculo-Skeletal System,Normal Arrangements PBS,94954,2544870
2005,January,WA,Musculo-Skeletal System,Special Arrangements PBS,181,86479
2005,January,WA,Musculo-Skeletal System,Normal Arrangements RPBS,6951,206263
2005,January,WA,Musculo-Skeletal System,Special Arrangements RPBS,11,4369
2005,January,WA,Nervous System,Normal Arrangements PBS,277216,7840143
2005,January,WA,Nervous System,Special Arrangements PBS,37,12148
2005,January,WA,Nervous System,Normal Arrangements RPBS,18794,440774
2005,January,WA,Anti-Parasitic Products,Normal Arrangements PBS,5060,42708
2005,January,WA,Anti-Parasitic Products,Normal Arrangements RPBS,709,6089
2005,January,WA,Respiratory System,Normal Arrangements PBS,64205,2597953
2005,January,WA,Respiratory System,Normal Arrangements RPBS,5505,240292
2005,January,WA,Sensory Organs,Normal Arrangements PBS,55646,776259
2005,January,WA,Sensory Organs,Normal Arrangements RPBS,7312,112576
2005,January,WA,Various +,Normal Arrangements PBS,3319,264931
2005,January,WA,Various +,Special Arrangements PBS,5,2904
2005,January,WA,Various +,Normal Arrangements RPBS,373,18118
2005,January,WA,Other ++,Normal Arrangements PBS,1425,12014
2005,January,WA,Other ++,Normal Arrangements RPBS,1025,67751
2005,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,56781,2105163
2005,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,6461,210810
2005,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,16053,422807
2005,January,TAS,Blood and Blood Forming Organs,Special Arrangements PBS,33,24804
2005,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,2926,70929
2005,January,TAS,Blood and Blood Forming Organs,Special Arrangements RPBS,7,5206
2005,January,TAS,Cardiovascular System,Normal Arrangements PBS,131396,4068646
2005,January,TAS,Cardiovascular System,Special Arrangements PBS,6,20135
2005,January,TAS,Cardiovascular System,Normal Arrangements RPBS,13139,385847
2005,January,TAS,Dermatologicals,Normal Arrangements PBS,6755,137512
2005,January,TAS,Dermatologicals,Normal Arrangements RPBS,1368,17674
2005,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,12334,226522
2005,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,545,15478
2005,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,8424,83548
2005,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,812,6458
2005,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,3,6354
2005,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,22076,438633
2005,January,TAS,General Anti-Infectives for Systemic Use,Special Arrangements PBS,2,213
2005,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1628,30412
2005,January,TAS,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,1,182
2005,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,3155,1001630
2005,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,29,64686
2005,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,231,82025
2005,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,26594,694618
2005,January,TAS,Musculo-Skeletal System,Special Arrangements PBS,35,16121
2005,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,2584,77359
2005,January,TAS,Musculo-Skeletal System,Special Arrangements RPBS,10,4065
2005,January,TAS,Nervous System,Normal Arrangements PBS,95300,2264643
2005,January,TAS,Nervous System,Special Arrangements PBS,3,1021
2005,January,TAS,Nervous System,Normal Arrangements RPBS,8575,162267
2005,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,1715,15118
2005,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,308,2608
2005,January,TAS,Respiratory System,Normal Arrangements PBS,25257,986503
2005,January,TAS,Respiratory System,Normal Arrangements RPBS,2523,107438
2005,January,TAS,Sensory Organs,Normal Arrangements PBS,15227,218607
2005,January,TAS,Sensory Organs,Normal Arrangements RPBS,2627,41489
2005,January,TAS,Various +,Normal Arrangements PBS,729,65194
2005,January,TAS,Various +,Normal Arrangements RPBS,137,6956
2005,January,TAS,Other ++,Normal Arrangements PBS,333,3875
2005,January,TAS,Other ++,Normal Arrangements RPBS,515,17280
2005,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,27598,1061337
2005,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,2748,94159
2005,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,7177,252821
2005,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,1431,51794
2005,January,ACT,Blood and Blood Forming Organs,Special Arrangements RPBS,4,3860
2005,January,ACT,Cardiovascular System,Normal Arrangements PBS,71516,2218413
2005,January,ACT,Cardiovascular System,Special Arrangements PBS,2,6720
2005,January,ACT,Cardiovascular System,Normal Arrangements RPBS,6183,193922
2005,January,ACT,Dermatologicals,Normal Arrangements PBS,2842,90621
2005,January,ACT,Dermatologicals,Normal Arrangements RPBS,469,7822
2005,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,4921,97216
2005,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,264,10431
2005,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,2823,29914
2005,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,2,1055
2005,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,244,2342
2005,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,11081,279842
2005,January,ACT,General Anti-Infectives for Systemic Use,Special Arrangements PBS,1,105
2005,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,884,13260
2005,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,1973,624201
2005,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,19,52554
2005,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,134,61200
2005,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,16141,462612
2005,January,ACT,Musculo-Skeletal System,Special Arrangements PBS,17,7093
2005,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,1524,49363
2005,January,ACT,Musculo-Skeletal System,Special Arrangements RPBS,4,1623
2005,January,ACT,Nervous System,Normal Arrangements PBS,39903,1290454
2005,January,ACT,Nervous System,Normal Arrangements RPBS,3248,99883
2005,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,533,4486
2005,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,109,961
2005,January,ACT,Respiratory System,Normal Arrangements PBS,11489,466547
2005,January,ACT,Respiratory System,Normal Arrangements RPBS,1024,45741
2005,January,ACT,Sensory Organs,Normal Arrangements PBS,7731,114468
2005,January,ACT,Sensory Organs,Normal Arrangements RPBS,1236,19065
2005,January,ACT,Various +,Normal Arrangements PBS,208,56574
2005,January,ACT,Various +,Normal Arrangements RPBS,70,4023
2005,January,ACT,Other ++,Normal Arrangements PBS,225,2461
2005,January,ACT,Other ++,Normal Arrangements RPBS,193,5705
2005,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,6209,218818
2005,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,302,10133
2005,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,1310,31284
2005,January,NT,Blood and Blood Forming Organs,Special Arrangements PBS,1,2138
2005,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,91,2275
2005,January,NT,Cardiovascular System,Normal Arrangements PBS,14804,450208
2005,January,NT,Cardiovascular System,Normal Arrangements RPBS,646,20299
2005,January,NT,Dermatologicals,Normal Arrangements PBS,544,14839
2005,January,NT,Dermatologicals,Normal Arrangements RPBS,52,574
2005,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,1079,27298
2005,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,37,1245
2005,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,725,8984
2005,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,3,6258
2005,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,33,256
2005,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,3304,77345
2005,January,NT,General Anti-Infectives for Systemic Use,Special Arrangements PBS,2,846
2005,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,113,3590
2005,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,469,158985
2005,January,NT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,16,37963
2005,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,14,5275
2005,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,3096,67388
2005,January,NT,Musculo-Skeletal System,Special Arrangements PBS,7,2445
2005,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,134,4020
2005,January,NT,Musculo-Skeletal System,Special Arrangements RPBS,2,762
2005,January,NT,Nervous System,Normal Arrangements PBS,8853,298338
2005,January,NT,Nervous System,Normal Arrangements RPBS,370,9301
2005,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,176,1460
2005,January,NT,Anti-Parasitic Products,Normal Arrangements RPBS,18,126
2005,January,NT,Respiratory System,Normal Arrangements PBS,2918,111423
2005,January,NT,Respiratory System,Normal Arrangements RPBS,105,4473
2005,January,NT,Sensory Organs,Normal Arrangements PBS,1397,17271
2005,January,NT,Sensory Organs,Normal Arrangements RPBS,129,2035
2005,January,NT,Various +,Normal Arrangements PBS,68,10412
2005,January,NT,Various +,Normal Arrangements RPBS,4,335
2005,January,NT,Other ++,Normal Arrangements PBS,21,163
2005,January,NT,Other ++,Normal Arrangements RPBS,10,965
2005,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,546181,18273878
2005,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,55596,1659608
2005,February,NSW,Blood and Blood Forming Organs,Normal Arrangements PBS,142026,4420205
2005,February,NSW,Blood and Blood Forming Organs,Special Arrangements PBS,292,293683
2005,February,NSW,Blood and Blood Forming Organs,Normal Arrangements RPBS,24970,705911
2005,February,NSW,Blood and Blood Forming Organs,Special Arrangements RPBS,99,85219
2005,February,NSW,Cardiovascular System,Normal Arrangements PBS,1301616,38251751
2005,February,NSW,Cardiovascular System,Special Arrangements PBS,55,184288
2005,February,NSW,Cardiovascular System,Normal Arrangements RPBS,119111,3352498
2005,February,NSW,Cardiovascular System,Special Arrangements RPBS,4,13429
2005,February,NSW,Dermatologicals,Normal Arrangements PBS,71806,1492528
2005,February,NSW,Dermatologicals,Normal Arrangements RPBS,10017,123198
2005,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,80704,1533164
2005,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,5195,170635
2005,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,53449,491676
