"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
2011,January,NSW,Nervous System,Normal Arrangements RPBS,62855,1849441
2011,January,NSW,Anti-Parasitic Products,Normal Arrangements PBS,2312,32182
2011,January,NSW,Anti-Parasitic Products,Normal Arrangements RPBS,158,2463
2011,January,NSW,Respiratory System,Normal Arrangements PBS,312138,13655707
2011,January,NSW,Respiratory System,Normal Arrangements RPBS,18141,870848
2011,January,NSW,Sensory Organs,Normal Arrangements PBS,271988,12801120
2011,January,NSW,Sensory Organs,Normal Arrangements RPBS,27333,1999195
2011,January,NSW,Various +,Normal Arrangements PBS,19430,2214977
2011,January,NSW,Various +,Special Arrangements PBS,51,70400
2011,January,NSW,Various +,Normal Arrangements RPBS,2559,156767
2011,January,NSW,Various +,Special Arrangements RPBS,10,16774
2011,January,NSW,Other ++,Normal Arrangements PBS,5276,96427
2011,January,NSW,Other ++,Normal Arrangements RPBS,22066,592603
2011,January,VIC,Alimentary Tract and Metabolism,Normal Arrangements PBS,665642,24190446
2011,January,VIC,Alimentary Tract and Metabolism,Special Arrangements PBS,3105,98481
2011,January,VIC,Alimentary Tract and Metabolism,Normal Arrangements RPBS,38324,1110378
2011,January,VIC,Alimentary Tract and Metabolism,Special Arrangements RPBS,52,1722
2011,January,VIC,Blood and Blood Forming Organs,Normal Arrangements PBS,196231,6290480
2011,January,VIC,Blood and Blood Forming Organs,Special Arrangements PBS,903,854187
2011,January,VIC,Blood and Blood Forming Organs,Normal Arrangements RPBS,17463,531391
2011,January,VIC,Blood and Blood Forming Organs,Special Arrangements RPBS,112,96167
2011,January,VIC,Cardiovascular System,Normal Arrangements PBS,1550569,50282032
2011,January,VIC,Cardiovascular System,Special Arrangements PBS,201,780825
2011,January,VIC,Cardiovascular System,Normal Arrangements RPBS,79449,2254972
2011,January,VIC,Cardiovascular System,Special Arrangements RPBS,5,19111
2011,January,VIC,Dermatologicals,Normal Arrangements PBS,79453,2180502
2011,January,VIC,Dermatologicals,Normal Arrangements RPBS,5112,114221
2011,January,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,56612,1774647
2011,January,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,2854,136068
2011,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,74860,1319075
2011,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,146,257980
2011,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,3784,51898
2011,January,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,6,8593
2011,January,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,298716,5604986
2011,January,VIC,General Anti-Infectives for Systemic Use,Special Arrangements PBS,578,324825
2011,January,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,12948,206243
2011,January,VIC,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,3,977
2011,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,45210,25613077
2011,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,8806,9397915
2011,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1526,765638
2011,January,VIC,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,87,88616
2011,January,VIC,Musculo-Skeletal System,Normal Arrangements PBS,192865,5499327
2011,January,VIC,Musculo-Skeletal System,Special Arrangements PBS,672,331944
2011,January,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,10788,355148
2011,January,VIC,Musculo-Skeletal System,Special Arrangements RPBS,49,22502
2011,January,VIC,Nervous System,Normal Arrangements PBS,893138,32423756
2011,January,VIC,Nervous System,Special Arrangements PBS,418,178880
2011,January,VIC,Nervous System,Normal Arrangements RPBS,47173,1341228
2011,January,VIC,Nervous System,Special Arrangements RPBS,2,312
2011,January,VIC,Anti-Parasitic Products,Normal Arrangements PBS,1007,20101
2011,January,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,109,1509
2011,January,VIC,Respiratory System,Normal Arrangements PBS,258290,10917008
2011,January,VIC,Respiratory System,Special Arrangements PBS,1,1175
2011,January,VIC,Respiratory System,Normal Arrangements RPBS,13098,641465
2011,January,VIC,Sensory Organs,Normal Arrangements PBS,195191,6640261
2011,January,VIC,Sensory Organs,Normal Arrangements RPBS,16849,822246
2011,January,VIC,Various +,Normal Arrangements PBS,18909,1837354
2011,January,VIC,Various +,Special Arrangements PBS,587,139541
2011,January,VIC,Various +,Normal Arrangements RPBS,1161,70668
2011,January,VIC,Various +,Special Arrangements RPBS,8,12182
2011,January,VIC,Other ++,Normal Arrangements PBS,4566,114124
2011,January,VIC,Other ++,Normal Arrangements RPBS,13617,340160
2011,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,442260,16692119
2011,January,QLD,Alimentary Tract and Metabolism,Special Arrangements PBS,1801,69203
2011,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,36441,1138163
2011,January,QLD,Alimentary Tract and Metabolism,Special Arrangements RPBS,12,506
2011,January,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,145438,4905983
2011,January,QLD,Blood and Blood Forming Organs,Special Arrangements PBS,603,578313
2011,January,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,16761,534984
2011,January,QLD,Blood and Blood Forming Organs,Special Arrangements RPBS,195,161481
2011,January,QLD,Cardiovascular System,Normal Arrangements PBS,1017834,34276281
2011,January,QLD,Cardiovascular System,Special Arrangements PBS,190,735540
2011,January,QLD,Cardiovascular System,Normal Arrangements RPBS,73330,2283073
2011,January,QLD,Cardiovascular System,Special Arrangements RPBS,11,33257
2011,January,QLD,Dermatologicals,Normal Arrangements PBS,36328,1060798
2011,January,QLD,Dermatologicals,Normal Arrangements RPBS,6114,132391
2011,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,45738,1471974
2011,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,4160,225493
2011,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,52636,984232
2011,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,137,265470
2011,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,3224,52882
2011,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,23,30216
2011,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,206363,4521906
2011,January,QLD,General Anti-Infectives for Systemic Use,Special Arrangements PBS,322,216659
2011,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,11285,218625
2011,January,QLD,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,6,1455
2011,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,33812,20105912
2011,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,6268,8282141
2011,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1431,768827
2011,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,75,175931
2011,January,QLD,Musculo-Skeletal System,Normal Arrangements PBS,154410,4447505
2011,January,QLD,Musculo-Skeletal System,Special Arrangements PBS,842,424164
2011,January,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,11857,386476
2011,January,QLD,Musculo-Skeletal System,Special Arrangements RPBS,53,25222
2011,January,QLD,Nervous System,Normal Arrangements PBS,647580,22461660
2011,January,QLD,Nervous System,Special Arrangements PBS,175,71607
2011,January,QLD,Nervous System,Normal Arrangements RPBS,47806,1448526
2011,January,QLD,Nervous System,Special Arrangements RPBS,1,2462
2011,January,QLD,Anti-Parasitic Products,Normal Arrangements PBS,1184,17756
2011,January,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,110,1595
2011,January,QLD,Respiratory System,Normal Arrangements PBS,170574,7325704
2011,January,QLD,Respiratory System,Special Arrangements PBS,3,3608
2011,January,QLD,Respiratory System,Normal Arrangements RPBS,12941,600780
2011,January,QLD,Sensory Organs,Normal Arrangements PBS,128546,5884754
2011,January,QLD,Sensory Organs,Normal Arrangements RPBS,16232,1190164
2011,January,QLD,Various +,Normal Arrangements PBS,9076,1146643
2011,January,QLD,Various +,Special Arrangements PBS,244,168214
2011,January,QLD,Various +,Normal Arrangements RPBS,1300,87658
2011,January,QLD,Various +,Special Arrangements RPBS,21,12461
2011,January,QLD,Other ++,Normal Arrangements PBS,2769,42425
2011,January,QLD,Other ++,Normal Arrangements RPBS,14944,429131
2011,January,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,186663,6960587
2011,January,SA,Alimentary Tract and Metabolism,Special Arrangements PBS,403,20726
2011,January,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,11338,343528
2011,January,SA,Alimentary Tract and Metabolism,Special Arrangements RPBS,5,158
2011,January,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,62222,2126162
2011,January,SA,Blood and Blood Forming Organs,Special Arrangements PBS,35,24443
2011,January,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,5502,180053
2011,January,SA,Blood and Blood Forming Organs,Special Arrangements RPBS,13,8184
2011,January,SA,Cardiovascular System,Normal Arrangements PBS,445803,14777851
2011,January,SA,Cardiovascular System,Special Arrangements PBS,115,464272
2011,January,SA,Cardiovascular System,Normal Arrangements RPBS,24372,722379
2011,January,SA,Cardiovascular System,Special Arrangements RPBS,3,12244
2011,January,SA,Dermatologicals,Normal Arrangements PBS,19219,489687
2011,January,SA,Dermatologicals,Normal Arrangements RPBS,1626,32698
2011,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,23641,640341
2011,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1186,56941
2011,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,21189,362988
2011,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,43,92982
2011,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1059,15724
2011,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,3,5895
2011,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,71415,1431344
2011,January,SA,General Anti-Infectives for Systemic Use,Special Arrangements PBS,24,12151
2011,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,2854,48222
2011,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,11876,6725309
2011,January,SA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,2823,2420337
2011,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,389,194195
2011,January,SA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,43,39183
2011,January,SA,Musculo-Skeletal System,Normal Arrangements PBS,60969,1789713
2011,January,SA,Musculo-Skeletal System,Special Arrangements PBS,90,39917
2011,January,SA,Musculo-Skeletal System,Normal Arrangements RPBS,3478,118845
2011,January,SA,Musculo-Skeletal System,Special Arrangements RPBS,9,4232
2011,January,SA,Nervous System,Normal Arrangements PBS,269083,9523553
2011,January,SA,Nervous System,Special Arrangements PBS,43,10143
2011,January,SA,Nervous System,Normal Arrangements RPBS,14899,439030
2011,January,SA,Nervous System,Special Arrangements RPBS,2,280
2011,January,SA,Anti-Parasitic Products,Normal Arrangements PBS,288,4231
2011,January,SA,Anti-Parasitic Products,Normal Arrangements RPBS,12,167
2011,January,SA,Respiratory System,Normal Arrangements PBS,74994,3199387
2011,January,SA,Respiratory System,Normal Arrangements RPBS,4078,196208
2011,January,SA,Sensory Organs,Normal Arrangements PBS,49806,2269236
2011,January,SA,Sensory Organs,Normal Arrangements RPBS,4987,322174
2011,January,SA,Various +,Normal Arrangements PBS,2941,309537
2011,January,SA,Various +,Special Arrangements PBS,138,28140
2011,January,SA,Various +,Normal Arrangements RPBS,151,9969
2011,January,SA,Various +,Special Arrangements RPBS,1,84
2011,January,SA,Other ++,Normal Arrangements PBS,893,12572
2011,January,SA,Other ++,Normal Arrangements RPBS,3859,91155
2011,January,WA,Alimentary Tract and Metabolism,Normal Arrangements PBS,223100,8062602
2011,January,WA,Alimentary Tract and Metabolism,Special Arrangements PBS,765,36727
2011,January,WA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,13829,405121
2011,January,WA,Alimentary Tract and Metabolism,Special Arrangements RPBS,2,137
2011,January,WA,Blood and Blood Forming Organs,Normal Arrangements PBS,72407,2558769
2011,January,WA,Blood and Blood Forming Organs,Special Arrangements PBS,268,319227
2011,January,WA,Blood and Blood Forming Organs,Normal Arrangements RPBS,6568,216938
2011,January,WA,Blood and Blood Forming Organs,Special Arrangements RPBS,55,43831
2011,January,WA,Cardiovascular System,Normal Arrangements PBS,524833,17526234
2011,January,WA,Cardiovascular System,Special Arrangements PBS,149,507395
2011,January,WA,Cardiovascular System,Normal Arrangements RPBS,28845,880900
2011,January,WA,Cardiovascular System,Special Arrangements RPBS,11,43588
2011,January,WA,Dermatologicals,Normal Arrangements PBS,21241,650660
2011,January,WA,Dermatologicals,Normal Arrangements RPBS,2138,49343
2011,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,23243,823812
2011,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1655,97189
2011,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,23949,477378
2011,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,39,67365
2011,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1229,21037
2011,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,3,3020
2011,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,81350,1947528
2011,January,WA,General Anti-Infectives for Systemic Use,Special Arrangements PBS,76,57876
2011,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,3666,75382
2011,January,WA,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,1,406
2011,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,18838,12857870
2011,January,WA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,3113,4120723
2011,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,720,483797
2011,January,WA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,31,60633
2011,January,WA,Musculo-Skeletal System,Normal Arrangements PBS,72042,1930726
2011,January,WA,Musculo-Skeletal System,Special Arrangements PBS,314,163461
2011,January,WA,Musculo-Skeletal System,Normal Arrangements RPBS,4269,128595
2011,January,WA,Musculo-Skeletal System,Special Arrangements RPBS,37,19258
2011,January,WA,Nervous System,Normal Arrangements PBS,341007,11395762
2011,January,WA,Nervous System,Special Arrangements PBS,61,14467
2011,January,WA,Nervous System,Normal Arrangements RPBS,18650,517432
2011,January,WA,Nervous System,Special Arrangements RPBS,2,5088
2011,January,WA,Anti-Parasitic Products,Normal Arrangements PBS,261,3997
2011,January,WA,Anti-Parasitic Products,Normal Arrangements RPBS,22,295
2011,January,WA,Respiratory System,Normal Arrangements PBS,71143,3189053
2011,January,WA,Respiratory System,Normal Arrangements RPBS,4089,203280
2011,January,WA,Sensory Organs,Normal Arrangements PBS,63966,3626880
2011,January,WA,Sensory Organs,Normal Arrangements RPBS,6229,586769
2011,January,WA,Various +,Normal Arrangements PBS,2604,318975
2011,January,WA,Various +,Special Arrangements PBS,120,65477
2011,January,WA,Various +,Normal Arrangements RPBS,195,11208
2011,January,WA,Various +,Special Arrangements RPBS,2,7482
2011,January,WA,Other ++,Normal Arrangements PBS,937,13337
2011,January,WA,Other ++,Normal Arrangements RPBS,5075,152119
2011,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,47554,1790297
2011,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,3523,108188
2011,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,13883,426716
2011,January,TAS,Blood and Blood Forming Organs,Special Arrangements PBS,25,31115
2011,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,1538,47437
2011,January,TAS,Blood and Blood Forming Organs,Special Arrangements RPBS,2,3178
2011,January,TAS,Cardiovascular System,Normal Arrangements PBS,110366,3491311
2011,January,TAS,Cardiovascular System,Special Arrangements PBS,53,187978
2011,January,TAS,Cardiovascular System,Normal Arrangements RPBS,7448,209511
2011,January,TAS,Cardiovascular System,Special Arrangements RPBS,1,941
2011,January,TAS,Dermatologicals,Normal Arrangements PBS,4930,138197
2011,January,TAS,Dermatologicals,Normal Arrangements RPBS,541,11069
2011,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,5767,158862
2011,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,281,12711
2011,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,6855,109983
2011,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,1,1234
2011,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,464,5923
2011,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,18740,342676
2011,January,TAS,General Anti-Infectives for Systemic Use,Special Arrangements PBS,1,2267
2011,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,951,15279
2011,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,3492,2058297
2011,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,76,170680
2011,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,138,67280
2011,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,1,6981
2011,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,14481,388285
2011,January,TAS,Musculo-Skeletal System,Special Arrangements PBS,26,14608
2011,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,932,30125
2011,January,TAS,Musculo-Skeletal System,Special Arrangements RPBS,1,469
2011,January,TAS,Nervous System,Normal Arrangements PBS,76301,2366856
2011,January,TAS,Nervous System,Normal Arrangements RPBS,4758,119896
2011,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,68,895
2011,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,10,132
2011,January,TAS,Respiratory System,Normal Arrangements PBS,19404,847920
2011,January,TAS,Respiratory System,Normal Arrangements RPBS,1258,60637
2011,January,TAS,Sensory Organs,Normal Arrangements PBS,11896,511983
2011,January,TAS,Sensory Organs,Normal Arrangements RPBS,1403,99746
2011,January,TAS,Various +,Normal Arrangements PBS,508,76713
2011,January,TAS,Various +,Special Arrangements PBS,1,829
2011,January,TAS,Various +,Normal Arrangements RPBS,45,2584
2011,January,TAS,Other ++,Normal Arrangements PBS,194,3271
2011,January,TAS,Other ++,Normal Arrangements RPBS,1614,31902
2011,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,28336,1080244
2011,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,2223,68881
2011,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,8379,308558
2011,January,ACT,Blood and Blood Forming Organs,Special Arrangements PBS,1,872
2011,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,1243,46458
2011,January,ACT,Blood and Blood Forming Organs,Special Arrangements RPBS,2,3554
2011,January,ACT,Cardiovascular System,Normal Arrangements PBS,69912,2215927
2011,January,ACT,Cardiovascular System,Special Arrangements PBS,20,78015
2011,January,ACT,Cardiovascular System,Normal Arrangements RPBS,5250,161134
2011,January,ACT,Dermatologicals,Normal Arrangements PBS,2741,101871
2011,January,ACT,Dermatologicals,Normal Arrangements RPBS,350,8753
2011,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,2637,121488
2011,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,285,16643
2011,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,2942,70222
2011,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,196,5238
2011,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,1,912
2011,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,12172,285831
2011,January,ACT,General Anti-Infectives for Systemic Use,Special Arrangements PBS,4,1603
2011,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,808,10833
2011,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,2915,1519366
2011,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,36,102399
2011,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,98,46639
2011,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,9791,286623
2011,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,828,26836
2011,January,ACT,Nervous System,Normal Arrangements PBS,39780,1593019
2011,January,ACT,Nervous System,Normal Arrangements RPBS,2711,92031
2011,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,32,608
2011,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,7,73
2011,January,ACT,Respiratory System,Normal Arrangements PBS,11510,468997
2011,January,ACT,Respiratory System,Normal Arrangements RPBS,708,34984
2011,January,ACT,Sensory Organs,Normal Arrangements PBS,7209,375917
2011,January,ACT,Sensory Organs,Normal Arrangements RPBS,955,53150
2011,January,ACT,Various +,Normal Arrangements PBS,205,57183
2011,January,ACT,Various +,Normal Arrangements RPBS,37,4226
2011,January,ACT,Other ++,Normal Arrangements PBS,191,5422
2011,January,ACT,Other ++,Normal Arrangements RPBS,894,21084
2011,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,6511,268317
2011,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,240,7634
2011,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,1844,65230
2011,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,80,2642
2011,January,NT,Cardiovascular System,Normal Arrangements PBS,16449,558965
2011,January,NT,Cardiovascular System,Special Arrangements PBS,10,40665
2011,January,NT,Cardiovascular System,Normal Arrangements RPBS,643,21045
2011,January,NT,Dermatologicals,Normal Arrangements PBS,490,14358
2011,January,NT,Dermatologicals,Normal Arrangements RPBS,28,757
2011,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,632,39361
2011,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,25,2001
2011,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,707,12811
2011,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,4,5804
2011,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,15,199
2011,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,3238,77586
2011,January,NT,General Anti-Infectives for Systemic Use,Special Arrangements PBS,1,2449
2011,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,79,1009
2011,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,568,516262
2011,January,NT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,62,160687
2011,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,14,8331
2011,January,NT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,1,1525
2011,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,1739,43508
2011,January,NT,Musculo-Skeletal System,Special Arrangements PBS,22,9984
2011,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,80,1817
2011,January,NT,Musculo-Skeletal System,Special Arrangements RPBS,1,469
2011,January,NT,Nervous System,Normal Arrangements PBS,9202,421811
2011,January,NT,Nervous System,Normal Arrangements RPBS,343,11760
2011,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,47,681
2011,January,NT,Anti-Parasitic Products,Normal Arrangements RPBS,2,23
2011,January,NT,Respiratory System,Normal Arrangements PBS,2989,127938
2011,January,NT,Respiratory System,Normal Arrangements RPBS,67,3446
2011,January,NT,Sensory Organs,Normal Arrangements PBS,1241,37601
2011,January,NT,Sensory Organs,Normal Arrangements RPBS,69,3536
2011,January,NT,Various +,Normal Arrangements PBS,38,8178
2011,January,NT,Various +,Normal Arrangements RPBS,3,194
2011,January,NT,Other ++,Normal Arrangements PBS,22,274
2011,January,NT,Other ++,Normal Arrangements RPBS,39,3977
2011,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,794753,28706961
2011,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,54251,1509710
