"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
1995,January,VIC,Sensory Organs,Normal Arrangements PBS,142984,1198078
1995,January,VIC,Sensory Organs,Normal Arrangements RPBS,6504,62182
1995,January,VIC,Various +,Normal Arrangements PBS,12843,513871
1995,January,VIC,Various +,Normal Arrangements RPBS,1750,43120
1995,January,VIC,Other ++,Normal Arrangements PBS,10948,85819
1995,January,VIC,Other ++,Normal Arrangements RPBS,814,16951
1995,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,226839,5574171
1995,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,15272,346004
1995,January,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,36074,241208
1995,January,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,2885,29089
1995,January,QLD,Cardiovascular System,Normal Arrangements PBS,411524,8722272
1995,January,QLD,Cardiovascular System,Normal Arrangements RPBS,17828,379792
1995,January,QLD,Dermatologicals,Normal Arrangements PBS,62084,645698
1995,January,QLD,Dermatologicals,Normal Arrangements RPBS,6662,64293
1995,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,113688,1295189
1995,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,861,12846
1995,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,29496,256628
1995,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1318,15847
1995,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,197463,2471599
1995,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,4364,79070
1995,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,7557,1024045
1995,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,365,86035
1995,January,QLD,Musculo-Skeletal System,Normal Arrangements PBS,98099,1051276
1995,January,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,5763,61462
1995,January,QLD,Nervous System,Normal Arrangements PBS,348704,4158827
1995,January,QLD,Nervous System,Normal Arrangements RPBS,18678,222594
1995,January,QLD,Anti-Parasitic Products,Normal Arrangements PBS,10149,78985
1995,January,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,839,7286
1995,January,QLD,Respiratory System,Normal Arrangements PBS,164244,3175134
1995,January,QLD,Respiratory System,Normal Arrangements RPBS,10282,246713
1995,January,QLD,Sensory Organs,Normal Arrangements PBS,99623,808167
1995,January,QLD,Sensory Organs,Normal Arrangements RPBS,6097,56054
1995,January,QLD,Various +,Normal Arrangements PBS,8408,386117
1995,January,QLD,Various +,Normal Arrangements RPBS,1685,45335
1995,January,QLD,Other ++,Normal Arrangements PBS,8774,71327
1995,January,QLD,Other ++,Normal Arrangements RPBS,1164,25732
1995,January,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,120041,3024729
1995,January,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,6486,146747
1995,January,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,22683,127133
1995,January,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,1424,10172
1995,January,SA,Cardiovascular System,Normal Arrangements PBS,228847,4830397
1995,January,SA,Cardiovascular System,Normal Arrangements RPBS,7854,161844
1995,January,SA,Dermatologicals,Normal Arrangements PBS,36199,412072
1995,January,SA,Dermatologicals,Normal Arrangements RPBS,2521,23591
1995,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,62623,715971
1995,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,311,3994
1995,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,14993,123871
1995,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,488,4397
1995,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,84935,1004526
1995,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1346,18294
1995,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,4219,547329
1995,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,152,38844
1995,January,SA,Musculo-Skeletal System,Normal Arrangements PBS,53326,591517
1995,January,SA,Musculo-Skeletal System,Normal Arrangements RPBS,2380,25927
1995,January,SA,Nervous System,Normal Arrangements PBS,190593,2135363
1995,January,SA,Nervous System,Normal Arrangements RPBS,6917,67219
1995,January,SA,Anti-Parasitic Products,Normal Arrangements PBS,5725,45393
1995,January,SA,Anti-Parasitic Products,Normal Arrangements RPBS,393,3365
1995,January,SA,Respiratory System,Normal Arrangements PBS,77110,1410009
1995,January,SA,Respiratory System,Normal Arrangements RPBS,4464,106943
1995,January,SA,Sensory Organs,Normal Arrangements PBS,55088,457938
1995,January,SA,Sensory Organs,Normal Arrangements RPBS,2405,22688
1995,January,SA,Various +,Normal Arrangements PBS,4472,209366
1995,January,SA,Various +,Normal Arrangements RPBS,485,15174
1995,January,SA,Other ++,Normal Arrangements PBS,4732,41384
1995,January,SA,Other ++,Normal Arrangements RPBS,405,10190
1995,January,WA,Alimentary Tract and Metabolism,Normal Arrangements PBS,104497,2640116
1995,January,WA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,5369,121708
1995,January,WA,Blood and Blood Forming Organs,Normal Arrangements PBS,23838,135798
1995,January,WA,Blood and Blood Forming Organs,Normal Arrangements RPBS,1346,7919
1995,January,WA,Cardiovascular System,Normal Arrangements PBS,193562,4133961
1995,January,WA,Cardiovascular System,Normal Arrangements RPBS,6635,142419
1995,January,WA,Dermatologicals,Normal Arrangements PBS,29111,401470
1995,January,WA,Dermatologicals,Normal Arrangements RPBS,2340,23150
1995,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,54501,632721
1995,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,339,6292
1995,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,13590,108732
1995,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,418,3353
1995,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,88606,1081916
1995,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1324,20476
1995,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,4551,693662
1995,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,233,65506
1995,January,WA,Musculo-Skeletal System,Normal Arrangements PBS,53306,582062
1995,January,WA,Musculo-Skeletal System,Normal Arrangements RPBS,2574,28459
1995,January,WA,Nervous System,Normal Arrangements PBS,156746,1985326
1995,January,WA,Nervous System,Normal Arrangements RPBS,6540,80479
1995,January,WA,Anti-Parasitic Products,Normal Arrangements PBS,5413,42414
1995,January,WA,Anti-Parasitic Products,Normal Arrangements RPBS,414,3522
1995,January,WA,Respiratory System,Normal Arrangements PBS,67062,1162698
1995,January,WA,Respiratory System,Normal Arrangements RPBS,3720,81920
1995,January,WA,Sensory Organs,Normal Arrangements PBS,48342,397112
1995,January,WA,Sensory Organs,Normal Arrangements RPBS,2523,23432
1995,January,WA,Various +,Normal Arrangements PBS,2803,142725
1995,January,WA,Various +,Normal Arrangements RPBS,433,10777
1995,January,WA,Other ++,Normal Arrangements PBS,3460,25741
1995,January,WA,Other ++,Normal Arrangements RPBS,410,10873
1995,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,43125,1104837
1995,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,4194,102232
1995,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,7037,50088
1995,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,897,8292
1995,January,TAS,Cardiovascular System,Normal Arrangements PBS,80210,1676537
1995,January,TAS,Cardiovascular System,Normal Arrangements RPBS,5411,117487
1995,January,TAS,Dermatologicals,Normal Arrangements PBS,11547,124432
1995,January,TAS,Dermatologicals,Normal Arrangements RPBS,1621,16289
1995,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,20264,231101
1995,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,220,3939
1995,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,7234,63435
1995,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,511,5347
1995,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,31521,367203
1995,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1203,16181
1995,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,1637,212065
1995,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,129,34692
1995,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,19723,218675
1995,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,1779,19271
1995,January,TAS,Nervous System,Normal Arrangements PBS,67411,732491
1995,January,TAS,Nervous System,Normal Arrangements RPBS,5166,54107
1995,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,2102,16765
1995,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,285,2416
1995,January,TAS,Respiratory System,Normal Arrangements PBS,28122,513247
1995,January,TAS,Respiratory System,Normal Arrangements RPBS,2731,60403
1995,January,TAS,Sensory Organs,Normal Arrangements PBS,14919,117853
1995,January,TAS,Sensory Organs,Normal Arrangements RPBS,1516,13339
1995,January,TAS,Various +,Normal Arrangements PBS,971,42761
1995,January,TAS,Various +,Normal Arrangements RPBS,269,6753
1995,January,TAS,Other ++,Normal Arrangements PBS,1123,8381
1995,January,TAS,Other ++,Normal Arrangements RPBS,348,6705
1995,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,12173,359707
1995,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,606,15836
1995,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,1535,11162
1995,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,109,663
1995,January,ACT,Cardiovascular System,Normal Arrangements PBS,25349,541617
1995,January,ACT,Cardiovascular System,Normal Arrangements RPBS,897,19252
1995,January,ACT,Dermatologicals,Normal Arrangements PBS,2793,56935
1995,January,ACT,Dermatologicals,Normal Arrangements RPBS,328,3400
1995,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,6934,96845
1995,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,34,599
1995,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,1592,12325
1995,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,32,316
1995,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,10986,152076
1995,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,187,3124
1995,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,621,80238
1995,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,31,7883
1995,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,4973,57901
1995,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,295,3162
1995,January,ACT,Nervous System,Normal Arrangements PBS,17468,279953
1995,January,ACT,Nervous System,Normal Arrangements RPBS,684,8794
1995,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,381,2947
1995,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,39,324
1995,January,ACT,Respiratory System,Normal Arrangements PBS,8634,172993
1995,January,ACT,Respiratory System,Normal Arrangements RPBS,359,8236
1995,January,ACT,Sensory Organs,Normal Arrangements PBS,4067,34015
1995,January,ACT,Sensory Organs,Normal Arrangements RPBS,199,1763
1995,January,ACT,Various +,Normal Arrangements PBS,371,22557
1995,January,ACT,Various +,Normal Arrangements RPBS,59,1328
1995,January,ACT,Other ++,Normal Arrangements PBS,412,3868
1995,January,ACT,Other ++,Normal Arrangements RPBS,83,1626
1995,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,3640,98607
1995,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,86,1660
1995,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,501,2862
1995,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,15,74
1995,January,NT,Cardiovascular System,Normal Arrangements PBS,6341,121572
1995,January,NT,Cardiovascular System,Normal Arrangements RPBS,93,1686
1995,January,NT,Dermatologicals,Normal Arrangements PBS,1056,11478
1995,January,NT,Dermatologicals,Normal Arrangements RPBS,30,243
1995,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,2341,27721
1995,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,2,40
1995,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,523,4796
1995,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,9,66
1995,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,8143,98779
1995,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,53,2139
1995,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,106,12297
1995,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,2,595
1995,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,1978,21574
1995,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,60,661
1995,January,NT,Nervous System,Normal Arrangements PBS,6245,92711
1995,January,NT,Nervous System,Normal Arrangements RPBS,139,6123
1995,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,187,1248
1995,January,NT,Anti-Parasitic Products,Normal Arrangements RPBS,6,46
1995,January,NT,Respiratory System,Normal Arrangements PBS,4322,72946
1995,January,NT,Respiratory System,Normal Arrangements RPBS,81,2059
1995,January,NT,Sensory Organs,Normal Arrangements PBS,1724,9868
1995,January,NT,Sensory Organs,Normal Arrangements RPBS,44,325
1995,January,NT,Various +,Normal Arrangements PBS,241,9618
1995,January,NT,Various +,Normal Arrangements RPBS,5,149
1995,January,NT,Other ++,Normal Arrangements PBS,82,628
1995,January,NT,Other ++,Normal Arrangements RPBS,10,178
1995,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,358056,9184621
1995,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,21758,510055
1995,February,NSW,Blood and Blood Forming Organs,Normal Arrangements PBS,56985,306137
1995,February,NSW,Blood and Blood Forming Organs,Normal Arrangements RPBS,4483,26968
1995,February,NSW,Cardiovascular System,Normal Arrangements PBS,724539,14972382
1995,February,NSW,Cardiovascular System,Normal Arrangements RPBS,29521,627684
1995,February,NSW,Dermatologicals,Normal Arrangements PBS,107292,1252320
1995,February,NSW,Dermatologicals,Normal Arrangements RPBS,8558,73343
1995,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,150521,1691991
1995,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1262,19671
1995,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,40296,361433
1995,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,2010,15453
1995,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,323816,4189880
1995,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,7940,105336
1995,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,12403,1893522
1995,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1036,297353
1995,February,NSW,Musculo-Skeletal System,Normal Arrangements PBS,140162,1427800
1995,February,NSW,Musculo-Skeletal System,Normal Arrangements RPBS,8391,80399
1995,February,NSW,Nervous System,Normal Arrangements PBS,517939,5502094
1995,February,NSW,Nervous System,Normal Arrangements RPBS,25692,252213
1995,February,NSW,Anti-Parasitic Products,Normal Arrangements PBS,13835,93084
1995,February,NSW,Anti-Parasitic Products,Normal Arrangements RPBS,1242,8626
1995,February,NSW,Respiratory System,Normal Arrangements PBS,216476,4099522
1995,February,NSW,Respiratory System,Normal Arrangements RPBS,14367,337295
1995,February,NSW,Sensory Organs,Normal Arrangements PBS,153243,1085218
1995,February,NSW,Sensory Organs,Normal Arrangements RPBS,8991,68998
1995,February,NSW,Various +,Normal Arrangements PBS,12073,614316
1995,February,NSW,Various +,Normal Arrangements RPBS,2855,61453
1995,February,NSW,Other ++,Normal Arrangements PBS,14000,94413
1995,February,NSW,Other ++,Normal Arrangements RPBS,1741,38424
1995,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements PBS,239570,5966519
1995,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements RPBS,12055,270198
1995,February,VIC,Blood and Blood Forming Organs,Normal Arrangements PBS,41153,244970
1995,February,VIC,Blood and Blood Forming Organs,Normal Arrangements RPBS,2734,21878
1995,February,VIC,Cardiovascular System,Normal Arrangements PBS,479788,9531686
1995,February,VIC,Cardiovascular System,Normal Arrangements RPBS,17300,349451
1995,February,VIC,Dermatologicals,Normal Arrangements PBS,78082,1036369
1995,February,VIC,Dermatologicals,Normal Arrangements RPBS,4300,36841
1995,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,97279,1102073
1995,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,500,9190
1995,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,26523,211678
1995,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1246,8785
1995,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,204489,2531263
1995,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,4232,59070
1995,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,9544,1278286
1995,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,437,102741
1995,February,VIC,Musculo-Skeletal System,Normal Arrangements PBS,94029,939078
1995,February,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,4883,45518
1995,February,VIC,Nervous System,Normal Arrangements PBS,371390,4091010
1995,February,VIC,Nervous System,Normal Arrangements RPBS,14460,130254
1995,February,VIC,Anti-Parasitic Products,Normal Arrangements PBS,8721,59391
1995,February,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,645,4497
1995,February,VIC,Respiratory System,Normal Arrangements PBS,145180,2504174
1995,February,VIC,Respiratory System,Normal Arrangements RPBS,8013,177723
1995,February,VIC,Sensory Organs,Normal Arrangements PBS,94989,698744
1995,February,VIC,Sensory Organs,Normal Arrangements RPBS,4692,38162
1995,February,VIC,Various +,Normal Arrangements PBS,7974,339719
1995,February,VIC,Various +,Normal Arrangements RPBS,1455,34062
1995,February,VIC,Other ++,Normal Arrangements PBS,7418,52215
1995,February,VIC,Other ++,Normal Arrangements RPBS,586,13233
1995,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,164618,3970105
1995,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,11959,266626
1995,February,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,24863,155322
1995,February,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,2871,24898
1995,February,QLD,Cardiovascular System,Normal Arrangements PBS,312450,6298061
1995,February,QLD,Cardiovascular System,Normal Arrangements RPBS,14536,299323
1995,February,QLD,Dermatologicals,Normal Arrangements PBS,46847,474007
1995,February,QLD,Dermatologicals,Normal Arrangements RPBS,4539,37224
1995,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,83768,918629
1995,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,661,9496
1995,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,19544,175223
1995,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1083,14408
1995,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,158579,2038190
1995,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,4252,68480
1995,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,6044,894386
1995,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,349,85563
1995,February,QLD,Musculo-Skeletal System,Normal Arrangements PBS,65692,654873
1995,February,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,4150,40099
1995,February,QLD,Nervous System,Normal Arrangements PBS,266723,3087208
1995,February,QLD,Nervous System,Normal Arrangements RPBS,16330,180368
1995,February,QLD,Anti-Parasitic Products,Normal Arrangements PBS,6662,44102
1995,February,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,605,4257
1995,February,QLD,Respiratory System,Normal Arrangements PBS,106449,1893292
1995,February,QLD,Respiratory System,Normal Arrangements RPBS,7677,179814
1995,February,QLD,Sensory Organs,Normal Arrangements PBS,74292,523868
1995,February,QLD,Sensory Organs,Normal Arrangements RPBS,4665,36505
1995,February,QLD,Various +,Normal Arrangements PBS,5538,257062
1995,February,QLD,Various +,Normal Arrangements RPBS,1253,29451
1995,February,QLD,Other ++,Normal Arrangements PBS,6295,46149
1995,February,QLD,Other ++,Normal Arrangements RPBS,827,11807
1995,February,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,84117,2052447
1995,February,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,4211,90251
1995,February,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,14564,70285
1995,February,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,882,4792
1995,February,SA,Cardiovascular System,Normal Arrangements PBS,166815,3374396
1995,February,SA,Cardiovascular System,Normal Arrangements RPBS,5601,111242
1995,February,SA,Dermatologicals,Normal Arrangements PBS,25207,294417
1995,February,SA,Dermatologicals,Normal Arrangements RPBS,1472,12149
1995,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,44026,482204
1995,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,189,1852
1995,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,9540,81908
1995,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,329,2982
1995,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,62531,747895
1995,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1033,12049
1995,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,3303,437083
1995,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,127,35601
1995,February,SA,Musculo-Skeletal System,Normal Arrangements PBS,34963,357512
1995,February,SA,Musculo-Skeletal System,Normal Arrangements RPBS,1524,15345
1995,February,SA,Nervous System,Normal Arrangements PBS,139415,1514336
1995,February,SA,Nervous System,Normal Arrangements RPBS,5014,42237
1995,February,SA,Anti-Parasitic Products,Normal Arrangements PBS,3598,24501
1995,February,SA,Anti-Parasitic Products,Normal Arrangements RPBS,220,1538
1995,February,SA,Respiratory System,Normal Arrangements PBS,46603,793862
1995,February,SA,Respiratory System,Normal Arrangements RPBS,2876,68060
