"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
1994,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,15106,319483
1994,January,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,31837,218562
1994,January,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,2986,24583
1994,January,QLD,Cardiovascular System,Normal Arrangements PBS,403748,8773995
1994,January,QLD,Cardiovascular System,Normal Arrangements RPBS,18789,394790
1994,January,QLD,Dermatologicals,Normal Arrangements PBS,58467,488160
1994,January,QLD,Dermatologicals,Normal Arrangements RPBS,6908,61863
1994,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,107851,1307853
1994,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,899,14089
1994,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,27749,244343
1994,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1231,14059
1994,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,180794,2209700
1994,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,4021,61106
1994,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,7297,832284
1994,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,328,55113
1994,January,QLD,Musculo-Skeletal System,Normal Arrangements PBS,99825,1092315
1994,January,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,6135,64425
1994,January,QLD,Nervous System,Normal Arrangements PBS,299526,2950120
1994,January,QLD,Nervous System,Normal Arrangements RPBS,17805,169069
1994,January,QLD,Anti-Parasitic Products,Normal Arrangements PBS,9482,77910
1994,January,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,872,7760
1994,January,QLD,Respiratory System,Normal Arrangements PBS,188970,3620471
1994,January,QLD,Respiratory System,Normal Arrangements RPBS,11814,257718
1994,January,QLD,Sensory Organs,Normal Arrangements PBS,91636,733253
1994,January,QLD,Sensory Organs,Normal Arrangements RPBS,5980,53613
1994,January,QLD,Various +,Normal Arrangements PBS,9351,410434
1994,January,QLD,Various +,Normal Arrangements RPBS,1812,46570
1994,January,QLD,Other ++,Normal Arrangements PBS,8432,65350
1994,January,QLD,Other ++,Normal Arrangements RPBS,942,13037
1994,January,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,112383,2694221
1994,January,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,6685,137549
1994,January,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,20363,116270
1994,January,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,1370,8295
1994,January,SA,Cardiovascular System,Normal Arrangements PBS,236982,5125511
1994,January,SA,Cardiovascular System,Normal Arrangements RPBS,8721,178752
1994,January,SA,Dermatologicals,Normal Arrangements PBS,32874,331761
1994,January,SA,Dermatologicals,Normal Arrangements RPBS,2456,23142
1994,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,64011,778315
1994,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,346,3940
1994,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,15033,119416
1994,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,490,4526
1994,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,82500,915144
1994,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1416,15945
1994,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,3954,443557
1994,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,122,27513
1994,January,SA,Musculo-Skeletal System,Normal Arrangements PBS,56755,636126
1994,January,SA,Musculo-Skeletal System,Normal Arrangements RPBS,2600,28550
1994,January,SA,Nervous System,Normal Arrangements PBS,170910,1607211
1994,January,SA,Nervous System,Normal Arrangements RPBS,7071,61427
1994,January,SA,Anti-Parasitic Products,Normal Arrangements PBS,5583,46633
1994,January,SA,Anti-Parasitic Products,Normal Arrangements RPBS,411,3601
1994,January,SA,Respiratory System,Normal Arrangements PBS,96618,1747066
1994,January,SA,Respiratory System,Normal Arrangements RPBS,5366,121362
1994,January,SA,Sensory Organs,Normal Arrangements PBS,52408,440785
1994,January,SA,Sensory Organs,Normal Arrangements RPBS,2502,22885
1994,January,SA,Various +,Normal Arrangements PBS,4913,204178
1994,January,SA,Various +,Normal Arrangements RPBS,530,15000
1994,January,SA,Other ++,Normal Arrangements PBS,5037,42772
1994,January,SA,Other ++,Normal Arrangements RPBS,383,7034
1994,January,WA,Alimentary Tract and Metabolism,Normal Arrangements PBS,88532,2107024
1994,January,WA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,5310,111247
1994,January,WA,Blood and Blood Forming Organs,Normal Arrangements PBS,19449,108340
1994,January,WA,Blood and Blood Forming Organs,Normal Arrangements RPBS,1208,6681
1994,January,WA,Cardiovascular System,Normal Arrangements PBS,184259,4063560
1994,January,WA,Cardiovascular System,Normal Arrangements RPBS,7172,151100
1994,January,WA,Dermatologicals,Normal Arrangements PBS,25413,266926
1994,January,WA,Dermatologicals,Normal Arrangements RPBS,2378,21364
1994,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,49491,602938
1994,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,353,5979
1994,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,12029,89486
1994,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,418,3130
1994,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,71954,821691
1994,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1233,18137
1994,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,3649,439527
1994,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,111,22677
1994,January,WA,Musculo-Skeletal System,Normal Arrangements PBS,52888,585432
1994,January,WA,Musculo-Skeletal System,Normal Arrangements RPBS,2851,31196
1994,January,WA,Nervous System,Normal Arrangements PBS,122928,1268750
1994,January,WA,Nervous System,Normal Arrangements RPBS,5752,53121
1994,January,WA,Anti-Parasitic Products,Normal Arrangements PBS,4823,39555
1994,January,WA,Anti-Parasitic Products,Normal Arrangements RPBS,457,4050
1994,January,WA,Respiratory System,Normal Arrangements PBS,71757,1254546
1994,January,WA,Respiratory System,Normal Arrangements RPBS,4039,84707
1994,January,WA,Sensory Organs,Normal Arrangements PBS,42773,355041
1994,January,WA,Sensory Organs,Normal Arrangements RPBS,2491,22663
1994,January,WA,Various +,Normal Arrangements PBS,2675,134017
1994,January,WA,Various +,Normal Arrangements RPBS,446,12252
1994,January,WA,Other ++,Normal Arrangements PBS,3211,23482
1994,January,WA,Other ++,Normal Arrangements RPBS,314,5383
1994,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,36884,905176
1994,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,3910,87827
1994,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,5403,31916
1994,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,721,4986
1994,January,TAS,Cardiovascular System,Normal Arrangements PBS,73631,1575548
1994,January,TAS,Cardiovascular System,Normal Arrangements RPBS,5304,116108
1994,January,TAS,Dermatologicals,Normal Arrangements PBS,9756,78370
1994,January,TAS,Dermatologicals,Normal Arrangements RPBS,1573,14653
1994,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,18236,220283
1994,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,196,2585
1994,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,6282,53114
1994,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,452,4459
1994,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,27995,299833
1994,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1066,13619
1994,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,1384,139872
1994,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,89,17757
1994,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,19467,215227
1994,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,1823,19095
1994,January,TAS,Nervous System,Normal Arrangements PBS,54846,509402
1994,January,TAS,Nervous System,Normal Arrangements RPBS,4652,43351
1994,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,1811,14931
1994,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,247,2183
1994,January,TAS,Respiratory System,Normal Arrangements PBS,30259,542532
1994,January,TAS,Respiratory System,Normal Arrangements RPBS,2761,57024
1994,January,TAS,Sensory Organs,Normal Arrangements PBS,12411,96997
1994,January,TAS,Sensory Organs,Normal Arrangements RPBS,1165,10376
1994,January,TAS,Various +,Normal Arrangements PBS,1202,46866
1994,January,TAS,Various +,Normal Arrangements RPBS,312,7033
1994,January,TAS,Other ++,Normal Arrangements PBS,1113,8231
1994,January,TAS,Other ++,Normal Arrangements RPBS,252,3769
1994,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,12905,367469
1994,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,619,14031
1994,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,1513,9980
1994,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,102,619
1994,January,ACT,Cardiovascular System,Normal Arrangements PBS,28650,646227
1994,January,ACT,Cardiovascular System,Normal Arrangements RPBS,943,21070
1994,January,ACT,Dermatologicals,Normal Arrangements PBS,2815,41526
1994,January,ACT,Dermatologicals,Normal Arrangements RPBS,333,2839
1994,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,7903,108249
1994,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,44,587
1994,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,1987,16748
1994,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,41,508
1994,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,11989,155703
1994,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,191,2299
1994,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,661,80365
1994,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,23,4285
1994,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,6414,77205
1994,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,335,3615
1994,January,ACT,Nervous System,Normal Arrangements PBS,16774,218078
1994,January,ACT,Nervous System,Normal Arrangements RPBS,720,6347
1994,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,420,3476
1994,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,27,219
1994,January,ACT,Respiratory System,Normal Arrangements PBS,13191,280187
1994,January,ACT,Respiratory System,Normal Arrangements RPBS,383,8472
1994,January,ACT,Sensory Organs,Normal Arrangements PBS,4122,35808
1994,January,ACT,Sensory Organs,Normal Arrangements RPBS,182,1503
1994,January,ACT,Various +,Normal Arrangements PBS,631,32763
1994,January,ACT,Various +,Normal Arrangements RPBS,79,2328
1994,January,ACT,Other ++,Normal Arrangements PBS,455,4793
1994,January,ACT,Other ++,Normal Arrangements RPBS,53,793
1994,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,2887,78280
1994,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,83,1540
1994,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,339,1709
1994,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,14,75
1994,January,NT,Cardiovascular System,Normal Arrangements PBS,5521,110741
1994,January,NT,Cardiovascular System,Normal Arrangements RPBS,95,1901
1994,January,NT,Dermatologicals,Normal Arrangements PBS,826,6682
1994,January,NT,Dermatologicals,Normal Arrangements RPBS,17,116
1994,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,2110,28069
1994,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,5,96
1994,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,448,4138
1994,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,11,52
1994,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,6248,64089
1994,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,55,554
1994,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,113,9562
1994,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1,157
1994,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,1920,21030
1994,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,66,620
1994,January,NT,Nervous System,Normal Arrangements PBS,4428,53906
1994,January,NT,Nervous System,Normal Arrangements RPBS,149,1141
1994,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,113,849
1994,January,NT,Anti-Parasitic Products,Normal Arrangements RPBS,6,52
1994,January,NT,Respiratory System,Normal Arrangements PBS,3791,65273
1994,January,NT,Respiratory System,Normal Arrangements RPBS,103,2472
1994,January,NT,Sensory Organs,Normal Arrangements PBS,1251,7559
1994,January,NT,Sensory Organs,Normal Arrangements RPBS,25,220
1994,January,NT,Various +,Normal Arrangements PBS,163,5990
1994,January,NT,Various +,Normal Arrangements RPBS,9,294
1994,January,NT,Other ++,Normal Arrangements PBS,71,631
1994,January,NT,Other ++,Normal Arrangements RPBS,4,87
1994,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,319621,7418987
1994,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,20542,419040
1994,February,NSW,Blood and Blood Forming Organs,Normal Arrangements PBS,53123,262654
1994,February,NSW,Blood and Blood Forming Organs,Normal Arrangements RPBS,4340,22152
1994,February,NSW,Cardiovascular System,Normal Arrangements PBS,636241,13008944
1994,February,NSW,Cardiovascular System,Normal Arrangements RPBS,26704,539156
1994,February,NSW,Dermatologicals,Normal Arrangements PBS,109730,899578
1994,February,NSW,Dermatologicals,Normal Arrangements RPBS,9271,72371
1994,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,144106,1632531
1994,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1328,19310
1994,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,38356,325652
1994,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1857,14272
1994,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,326564,4098101
1994,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,7879,97175
1994,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,10709,1414406
1994,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,894,222152
1994,February,NSW,Musculo-Skeletal System,Normal Arrangements PBS,143771,1448422
1994,February,NSW,Musculo-Skeletal System,Normal Arrangements RPBS,8709,80907
1994,February,NSW,Nervous System,Normal Arrangements PBS,484526,4047770
1994,February,NSW,Nervous System,Normal Arrangements RPBS,25478,200120
1994,February,NSW,Anti-Parasitic Products,Normal Arrangements PBS,14126,98477
1994,February,NSW,Anti-Parasitic Products,Normal Arrangements RPBS,1244,9081
1994,February,NSW,Respiratory System,Normal Arrangements PBS,219548,3904059
1994,February,NSW,Respiratory System,Normal Arrangements RPBS,14517,307306
1994,February,NSW,Sensory Organs,Normal Arrangements PBS,146873,1003173
1994,February,NSW,Sensory Organs,Normal Arrangements RPBS,9088,68470
1994,February,NSW,Various +,Normal Arrangements PBS,12306,539883
1994,February,NSW,Various +,Normal Arrangements RPBS,2683,56841
1994,February,NSW,Other ++,Normal Arrangements PBS,15559,102289
1994,February,NSW,Other ++,Normal Arrangements RPBS,1721,27919
1994,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements PBS,217656,5011602
1994,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements RPBS,11492,229784
1994,February,VIC,Blood and Blood Forming Organs,Normal Arrangements PBS,38180,211704
1994,February,VIC,Blood and Blood Forming Organs,Normal Arrangements RPBS,2547,12759
1994,February,VIC,Cardiovascular System,Normal Arrangements PBS,425383,8323653
1994,February,VIC,Cardiovascular System,Normal Arrangements RPBS,15577,302656
1994,February,VIC,Dermatologicals,Normal Arrangements PBS,77116,700416
1994,February,VIC,Dermatologicals,Normal Arrangements RPBS,4514,34435
1994,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,92750,1061350
1994,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,542,7723
1994,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,26283,196592
1994,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1103,7580
1994,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,223045,2544026
1994,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,4492,51975
1994,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,8771,1001903
1994,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,395,75138
1994,February,VIC,Musculo-Skeletal System,Normal Arrangements PBS,97135,945667
1994,February,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,5165,46875
1994,February,VIC,Nervous System,Normal Arrangements PBS,350797,3010770
1994,February,VIC,Nervous System,Normal Arrangements RPBS,14492,107139
1994,February,VIC,Anti-Parasitic Products,Normal Arrangements PBS,8555,60535
1994,February,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,676,4959
1994,February,VIC,Respiratory System,Normal Arrangements PBS,159607,2510363
1994,February,VIC,Respiratory System,Normal Arrangements RPBS,8323,165175
1994,February,VIC,Sensory Organs,Normal Arrangements PBS,90850,642741
1994,February,VIC,Sensory Organs,Normal Arrangements RPBS,4443,34512
1994,February,VIC,Various +,Normal Arrangements PBS,8562,290616
1994,February,VIC,Various +,Normal Arrangements RPBS,1410,31734
1994,February,VIC,Other ++,Normal Arrangements PBS,7901,53988
1994,February,VIC,Other ++,Normal Arrangements RPBS,496,8472
1994,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,144703,3146169
1994,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,11243,227566
1994,February,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,22900,139888
1994,February,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,2219,16730
1994,February,QLD,Cardiovascular System,Normal Arrangements PBS,269899,5359819
1994,February,QLD,Cardiovascular System,Normal Arrangements RPBS,13577,268516
1994,February,QLD,Dermatologicals,Normal Arrangements PBS,50039,377357
1994,February,QLD,Dermatologicals,Normal Arrangements RPBS,4739,35534
1994,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,80175,889530
1994,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,706,9525
1994,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,18368,154205
1994,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1019,11158
1994,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,174812,2132241
1994,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,4279,58121
1994,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,5370,622788
1994,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,296,59853
1994,February,QLD,Musculo-Skeletal System,Normal Arrangements PBS,65345,647105
1994,February,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,4415,41096
1994,February,QLD,Nervous System,Normal Arrangements PBS,244604,2138938
1994,February,QLD,Nervous System,Normal Arrangements RPBS,15628,129934
1994,February,QLD,Anti-Parasitic Products,Normal Arrangements PBS,6415,44421
1994,February,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,608,4474
1994,February,QLD,Respiratory System,Normal Arrangements PBS,109064,1814482
1994,February,QLD,Respiratory System,Normal Arrangements RPBS,7716,162481
1994,February,QLD,Sensory Organs,Normal Arrangements PBS,76686,497831
1994,February,QLD,Sensory Organs,Normal Arrangements RPBS,4508,33752
1994,February,QLD,Various +,Normal Arrangements PBS,5605,238182
1994,February,QLD,Various +,Normal Arrangements RPBS,1284,29522
1994,February,QLD,Other ++,Normal Arrangements PBS,6649,44456
1994,February,QLD,Other ++,Normal Arrangements RPBS,716,10291
1994,February,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,72767,1643262
1994,February,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,4236,81881
1994,February,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,13487,62291
1994,February,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,920,4073
1994,February,SA,Cardiovascular System,Normal Arrangements PBS,141856,2794003
1994,February,SA,Cardiovascular System,Normal Arrangements RPBS,5377,100722
1994,February,SA,Dermatologicals,Normal Arrangements PBS,23857,232947
1994,February,SA,Dermatologicals,Normal Arrangements RPBS,1555,11806
1994,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,40860,443471
1994,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,250,3236
1994,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,8926,72123
1994,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,350,3632
1994,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,68564,756666
1994,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1370,12615
1994,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,2806,326472
1994,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,82,17572
1994,February,SA,Musculo-Skeletal System,Normal Arrangements PBS,34184,345576
1994,February,SA,Musculo-Skeletal System,Normal Arrangements RPBS,1716,16602
1994,February,SA,Nervous System,Normal Arrangements PBS,129052,1051289
1994,February,SA,Nervous System,Normal Arrangements RPBS,5638,40343
1994,February,SA,Anti-Parasitic Products,Normal Arrangements PBS,3282,23120
1994,February,SA,Anti-Parasitic Products,Normal Arrangements RPBS,236,1718
1994,February,SA,Respiratory System,Normal Arrangements PBS,48751,750901
1994,February,SA,Respiratory System,Normal Arrangements RPBS,3161,66946
