"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
2000,January,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,11589,183474
2000,January,VIC,Nervous System,Normal Arrangements PBS,603364,12672437
2000,January,VIC,Nervous System,Normal Arrangements RPBS,40528,580748
2000,January,VIC,Anti-Parasitic Products,Normal Arrangements PBS,15348,130550
2000,January,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,2244,19510
2000,January,VIC,Respiratory System,Normal Arrangements PBS,271956,6748345
2000,January,VIC,Respiratory System,Normal Arrangements RPBS,20540,606501
2000,January,VIC,Sensory Organs,Normal Arrangements PBS,143355,1772354
2000,January,VIC,Sensory Organs,Normal Arrangements RPBS,16956,238708
2000,January,VIC,Various +,Normal Arrangements PBS,17018,1034441
2000,January,VIC,Various +,Normal Arrangements RPBS,2246,95885
2000,January,VIC,Other ++,Normal Arrangements PBS,7776,67179
2000,January,VIC,Other ++,Normal Arrangements RPBS,1530,58294
2000,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,266249,8254727
2000,January,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,31562,889007
2000,January,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,56371,768923
2000,January,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,10897,166515
2000,January,QLD,Cardiovascular System,Normal Arrangements PBS,577267,15098944
2000,January,QLD,Cardiovascular System,Normal Arrangements RPBS,54266,1404303
2000,January,QLD,Dermatologicals,Normal Arrangements PBS,34480,643631
2000,January,QLD,Dermatologicals,Normal Arrangements RPBS,8958,111328
2000,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,104974,1506438
2000,January,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,3687,87703
2000,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,36335,350032
2000,January,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,3268,28399
2000,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,153610,2996256
2000,January,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,9429,205961
2000,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,10799,2243306
2000,January,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1030,270627
2000,January,QLD,Musculo-Skeletal System,Normal Arrangements PBS,97149,1550808
2000,January,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,10185,181904
2000,January,QLD,Nervous System,Normal Arrangements PBS,412727,8380845
2000,January,QLD,Nervous System,Normal Arrangements RPBS,39920,628510
2000,January,QLD,Anti-Parasitic Products,Normal Arrangements PBS,10431,91574
2000,January,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,1727,15347
2000,January,QLD,Respiratory System,Normal Arrangements PBS,183979,4690593
2000,January,QLD,Respiratory System,Normal Arrangements RPBS,18917,565041
2000,January,QLD,Sensory Organs,Normal Arrangements PBS,92798,1148512
2000,January,QLD,Sensory Organs,Normal Arrangements RPBS,14660,197647
2000,January,QLD,Various +,Normal Arrangements PBS,9886,648416
2000,January,QLD,Various +,Normal Arrangements RPBS,2076,75100
2000,January,QLD,Other ++,Normal Arrangements PBS,4786,37020
2000,January,QLD,Other ++,Normal Arrangements RPBS,2682,126862
2000,January,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,116643,3413508
2000,January,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,10090,268047
2000,January,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,25679,295176
2000,January,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,3605,39949
2000,January,SA,Cardiovascular System,Normal Arrangements PBS,258325,6942615
2000,January,SA,Cardiovascular System,Normal Arrangements RPBS,18488,472699
2000,January,SA,Dermatologicals,Normal Arrangements PBS,19114,374134
2000,January,SA,Dermatologicals,Normal Arrangements RPBS,2359,28220
2000,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,48257,675818
2000,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1214,23904
2000,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,14554,138596
2000,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,995,9040
2000,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,53617,944502
2000,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,2347,38955
2000,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,5086,1222927
2000,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,408,129424
2000,January,SA,Musculo-Skeletal System,Normal Arrangements PBS,39406,601992
2000,January,SA,Musculo-Skeletal System,Normal Arrangements RPBS,3090,45186
2000,January,SA,Nervous System,Normal Arrangements PBS,175775,3630197
2000,January,SA,Nervous System,Normal Arrangements RPBS,11338,166864
2000,January,SA,Anti-Parasitic Products,Normal Arrangements PBS,4581,39444
2000,January,SA,Anti-Parasitic Products,Normal Arrangements RPBS,598,5263
2000,January,SA,Respiratory System,Normal Arrangements PBS,72144,1816967
2000,January,SA,Respiratory System,Normal Arrangements RPBS,5866,181401
2000,January,SA,Sensory Organs,Normal Arrangements PBS,42291,516145
2000,January,SA,Sensory Organs,Normal Arrangements RPBS,4734,65632
2000,January,SA,Various +,Normal Arrangements PBS,3781,246084
2000,January,SA,Various +,Normal Arrangements RPBS,337,13607
2000,January,SA,Other ++,Normal Arrangements PBS,1862,13829
2000,January,SA,Other ++,Normal Arrangements RPBS,514,23409
2000,January,WA,Alimentary Tract and Metabolism,Normal Arrangements PBS,122980,3616017
2000,January,WA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,9872,257610
2000,January,WA,Blood and Blood Forming Organs,Normal Arrangements PBS,28961,335572
2000,January,WA,Blood and Blood Forming Organs,Normal Arrangements RPBS,3537,36571
2000,January,WA,Cardiovascular System,Normal Arrangements PBS,284678,7819104
2000,January,WA,Cardiovascular System,Normal Arrangements RPBS,19035,513122
2000,January,WA,Dermatologicals,Normal Arrangements PBS,18523,447494
2000,January,WA,Dermatologicals,Normal Arrangements RPBS,2855,37944
2000,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,49047,739872
2000,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1229,32565
2000,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,15590,147566
2000,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,930,7568
2000,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,60990,1263424
2000,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,2295,44481
2000,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,5740,1213222
2000,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,489,178861
2000,January,WA,Musculo-Skeletal System,Normal Arrangements PBS,47972,711242
2000,January,WA,Musculo-Skeletal System,Normal Arrangements RPBS,3887,55248
2000,January,WA,Nervous System,Normal Arrangements PBS,196098,3957880
2000,January,WA,Nervous System,Normal Arrangements RPBS,12020,178032
2000,January,WA,Anti-Parasitic Products,Normal Arrangements PBS,5576,47545
2000,January,WA,Anti-Parasitic Products,Normal Arrangements RPBS,696,6201
2000,January,WA,Respiratory System,Normal Arrangements PBS,67558,1655703
2000,January,WA,Respiratory System,Normal Arrangements RPBS,5074,142883
2000,January,WA,Sensory Organs,Normal Arrangements PBS,43569,523604
2000,January,WA,Sensory Organs,Normal Arrangements RPBS,5196,72138
2000,January,WA,Various +,Normal Arrangements PBS,3079,219328
2000,January,WA,Various +,Normal Arrangements RPBS,459,16344
2000,January,WA,Other ++,Normal Arrangements PBS,1633,11684
2000,January,WA,Other ++,Normal Arrangements RPBS,633,29474
2000,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,42603,1301446
2000,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,5905,165218
2000,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,9622,106994
2000,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,2431,28352
2000,January,TAS,Cardiovascular System,Normal Arrangements PBS,96252,2629214
2000,January,TAS,Cardiovascular System,Normal Arrangements RPBS,10674,283113
2000,January,TAS,Dermatologicals,Normal Arrangements PBS,7108,138652
2000,January,TAS,Dermatologicals,Normal Arrangements RPBS,1769,21675
2000,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,17637,242740
2000,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,646,12326
2000,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,7164,67362
2000,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,735,5615
2000,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,22049,394043
2000,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1621,28488
2000,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,2024,479627
2000,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,205,56633
2000,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,15018,214084
2000,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,1819,27534
2000,January,TAS,Nervous System,Normal Arrangements PBS,73034,1297674
2000,January,TAS,Nervous System,Normal Arrangements RPBS,7735,103671
2000,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,1875,16225
2000,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,406,3611
2000,January,TAS,Respiratory System,Normal Arrangements PBS,27378,669051
2000,January,TAS,Respiratory System,Normal Arrangements RPBS,2996,83114
2000,January,TAS,Sensory Organs,Normal Arrangements PBS,12721,150004
2000,January,TAS,Sensory Organs,Normal Arrangements RPBS,2327,30828
2000,January,TAS,Various +,Normal Arrangements PBS,725,51253
2000,January,TAS,Various +,Normal Arrangements RPBS,298,8938
2000,January,TAS,Other ++,Normal Arrangements PBS,546,4319
2000,January,TAS,Other ++,Normal Arrangements RPBS,407,12714
2000,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,20510,703012
2000,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,2062,61444
2000,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,3182,61346
2000,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,652,10860
2000,January,ACT,Cardiovascular System,Normal Arrangements PBS,49457,1345823
2000,January,ACT,Cardiovascular System,Normal Arrangements RPBS,3989,106638
2000,January,ACT,Dermatologicals,Normal Arrangements PBS,2853,96343
2000,January,ACT,Dermatologicals,Normal Arrangements RPBS,478,7372
2000,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,8174,120402
2000,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,247,6233
2000,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,2414,23682
2000,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,206,1624
2000,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,11371,246870
2000,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,734,15535
2000,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,1235,234446
2000,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,110,30626
2000,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,6649,105815
2000,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,701,10328
2000,January,ACT,Nervous System,Normal Arrangements PBS,30732,825710
2000,January,ACT,Nervous System,Normal Arrangements RPBS,2366,40129
2000,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,563,4611
2000,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,117,1010
2000,January,ACT,Respiratory System,Normal Arrangements PBS,14428,353148
2000,January,ACT,Respiratory System,Normal Arrangements RPBS,1100,32902
2000,January,ACT,Sensory Organs,Normal Arrangements PBS,5774,70799
2000,January,ACT,Sensory Organs,Normal Arrangements RPBS,906,11775
2000,January,ACT,Various +,Normal Arrangements PBS,258,45488
2000,January,ACT,Various +,Normal Arrangements RPBS,66,3370
2000,January,ACT,Other ++,Normal Arrangements PBS,291,2712
2000,January,ACT,Other ++,Normal Arrangements RPBS,143,4801
2000,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,3905,112383
2000,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,161,4400
2000,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,528,4889
2000,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,34,215
2000,January,NT,Cardiovascular System,Normal Arrangements PBS,8669,203838
2000,January,NT,Cardiovascular System,Normal Arrangements RPBS,243,6743
2000,January,NT,Dermatologicals,Normal Arrangements PBS,615,13218
2000,January,NT,Dermatologicals,Normal Arrangements RPBS,69,1052
2000,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,1556,22138
2000,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,22,337
2000,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,499,5868
2000,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,22,132
2000,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,3442,67235
2000,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,55,513
2000,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,199,51810
2000,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,8,2117
2000,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,1491,19659
2000,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,84,859
2000,January,NT,Nervous System,Normal Arrangements PBS,6623,191050
2000,January,NT,Nervous System,Normal Arrangements RPBS,287,4591
2000,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,141,1143
2000,January,NT,Anti-Parasitic Products,Normal Arrangements RPBS,4,33
2000,January,NT,Respiratory System,Normal Arrangements PBS,2667,59526
2000,January,NT,Respiratory System,Normal Arrangements RPBS,64,1619
2000,January,NT,Sensory Organs,Normal Arrangements PBS,1205,12108
2000,January,NT,Sensory Organs,Normal Arrangements RPBS,65,737
2000,January,NT,Various +,Normal Arrangements PBS,73,11920
2000,January,NT,Various +,Normal Arrangements RPBS,4,212
2000,January,NT,Other ++,Normal Arrangements PBS,37,232
2000,January,NT,Other ++,Normal Arrangements RPBS,14,1386
2000,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,445693,13140034
2000,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,46979,1256112
2000,February,NSW,Blood and Blood Forming Organs,Normal Arrangements PBS,80111,992227
2000,February,NSW,Blood and Blood Forming Organs,Normal Arrangements RPBS,15167,192215
2000,February,NSW,Cardiovascular System,Normal Arrangements PBS,1052935,26890940
2000,February,NSW,Cardiovascular System,Normal Arrangements RPBS,92298,2353327
2000,February,NSW,Dermatologicals,Normal Arrangements PBS,81369,1614279
2000,February,NSW,Dermatologicals,Normal Arrangements RPBS,11260,124035
2000,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,136444,1895400
2000,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,5189,117935
2000,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,48915,449718
2000,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,4876,30840
2000,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,274693,4995734
2000,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,17253,265802
2000,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,19333,5704601
2000,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,2349,841538
2000,February,NSW,Musculo-Skeletal System,Normal Arrangements PBS,141346,2225462
2000,February,NSW,Musculo-Skeletal System,Normal Arrangements RPBS,14907,234284
2000,February,NSW,Nervous System,Normal Arrangements PBS,645625,12348941
2000,February,NSW,Nervous System,Normal Arrangements RPBS,55845,719140
2000,February,NSW,Anti-Parasitic Products,Normal Arrangements PBS,15513,112823
2000,February,NSW,Anti-Parasitic Products,Normal Arrangements RPBS,2445,16732
2000,February,NSW,Respiratory System,Normal Arrangements PBS,256792,6052482
2000,February,NSW,Respiratory System,Normal Arrangements RPBS,24384,680589
2000,February,NSW,Sensory Organs,Normal Arrangements PBS,161776,1701451
2000,February,NSW,Sensory Organs,Normal Arrangements RPBS,23980,279990
2000,February,NSW,Various +,Normal Arrangements PBS,13367,1025204
2000,February,NSW,Various +,Normal Arrangements RPBS,3568,119967
2000,February,NSW,Other ++,Normal Arrangements PBS,8339,51349
2000,February,NSW,Other ++,Normal Arrangements RPBS,3515,131397
2000,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements PBS,310532,8826260
2000,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements RPBS,27685,721086
2000,February,VIC,Blood and Blood Forming Organs,Normal Arrangements PBS,61752,804849
2000,February,VIC,Blood and Blood Forming Organs,Normal Arrangements RPBS,9411,122867
2000,February,VIC,Cardiovascular System,Normal Arrangements PBS,718640,17769367
2000,February,VIC,Cardiovascular System,Normal Arrangements RPBS,55682,1334948
2000,February,VIC,Dermatologicals,Normal Arrangements PBS,60580,1254188
2000,February,VIC,Dermatologicals,Normal Arrangements RPBS,6119,74484
2000,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,91039,1284495
2000,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,2227,42672
2000,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,33677,300540
2000,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,3147,22250
2000,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,192268,3496215
2000,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,10295,182480
2000,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,15723,4459143
2000,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1359,384021
2000,February,VIC,Musculo-Skeletal System,Normal Arrangements PBS,93293,1367403
2000,February,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,8485,126167
2000,February,VIC,Nervous System,Normal Arrangements PBS,492531,10321407
2000,February,VIC,Nervous System,Normal Arrangements RPBS,32440,425183
2000,February,VIC,Anti-Parasitic Products,Normal Arrangements PBS,9507,65313
2000,February,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,1478,9940
2000,February,VIC,Respiratory System,Normal Arrangements PBS,171346,3862526
2000,February,VIC,Respiratory System,Normal Arrangements RPBS,14217,394298
2000,February,VIC,Sensory Organs,Normal Arrangements PBS,102725,1104497
2000,February,VIC,Sensory Organs,Normal Arrangements RPBS,12757,155583
2000,February,VIC,Various +,Normal Arrangements PBS,10340,666221
2000,February,VIC,Various +,Normal Arrangements RPBS,1745,69713
2000,February,VIC,Other ++,Normal Arrangements PBS,5222,38517
2000,February,VIC,Other ++,Normal Arrangements RPBS,1325,54754
2000,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,210268,6092019
2000,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,25545,686342
2000,February,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,42160,610725
2000,February,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,8313,117797
2000,February,QLD,Cardiovascular System,Normal Arrangements PBS,470346,11430355
2000,February,QLD,Cardiovascular System,Normal Arrangements RPBS,45934,1122368
2000,February,QLD,Dermatologicals,Normal Arrangements PBS,32062,583518
2000,February,QLD,Dermatologicals,Normal Arrangements RPBS,6175,66797
2000,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,82212,1140304
2000,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,2948,71443
2000,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,26194,266863
2000,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,2590,22237
2000,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,151425,2982725
2000,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,9459,188920
2000,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,8993,2386163
2000,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1018,342127
2000,February,QLD,Musculo-Skeletal System,Normal Arrangements PBS,72361,1115320
2000,February,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,7963,134341
2000,February,QLD,Nervous System,Normal Arrangements PBS,359560,7154916
2000,February,QLD,Nervous System,Normal Arrangements RPBS,34775,508983
2000,February,QLD,Anti-Parasitic Products,Normal Arrangements PBS,7362,56758
2000,February,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,1139,7875
2000,February,QLD,Respiratory System,Normal Arrangements PBS,128881,2932183
2000,February,QLD,Respiratory System,Normal Arrangements RPBS,14144,399110
2000,February,QLD,Sensory Organs,Normal Arrangements PBS,80321,825424
2000,February,QLD,Sensory Organs,Normal Arrangements RPBS,12360,144622
2000,February,QLD,Various +,Normal Arrangements PBS,6519,429558
2000,February,QLD,Various +,Normal Arrangements RPBS,1653,55537
2000,February,QLD,Other ++,Normal Arrangements PBS,3577,22564
2000,February,QLD,Other ++,Normal Arrangements RPBS,2236,97643
2000,February,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,122562,3341868
2000,February,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,10967,268945
2000,February,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,25324,320969
2000,February,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,3936,42744
2000,February,SA,Cardiovascular System,Normal Arrangements PBS,283511,7147667
2000,February,SA,Cardiovascular System,Normal Arrangements RPBS,21225,510903
2000,February,SA,Dermatologicals,Normal Arrangements PBS,21130,426505
2000,February,SA,Dermatologicals,Normal Arrangements RPBS,2323,25591
2000,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,49757,661665
2000,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1304,26018
2000,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,14224,127044
2000,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1049,7307
2000,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,66097,1165822
2000,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,3012,43898
2000,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,5798,1486242
2000,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,475,175949
2000,February,SA,Musculo-Skeletal System,Normal Arrangements PBS,40091,579587
2000,February,SA,Musculo-Skeletal System,Normal Arrangements RPBS,3261,46755
2000,February,SA,Nervous System,Normal Arrangements PBS,204613,4066773
2000,February,SA,Nervous System,Normal Arrangements RPBS,13616,181251
2000,February,SA,Anti-Parasitic Products,Normal Arrangements PBS,4068,28713
2000,February,SA,Anti-Parasitic Products,Normal Arrangements RPBS,591,4103
