"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
1997,January,WA,Various +,Normal Arrangements RPBS,521,16968
1997,January,WA,Other ++,Normal Arrangements PBS,2911,23278
1997,January,WA,Other ++,Normal Arrangements RPBS,527,14820
1997,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,42251,1307372
1997,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,5618,151377
1997,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,6539,51508
1997,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,1422,13062
1997,January,TAS,Cardiovascular System,Normal Arrangements PBS,82698,1936155
1997,January,TAS,Cardiovascular System,Normal Arrangements RPBS,8281,194529
1997,January,TAS,Dermatologicals,Normal Arrangements PBS,9509,135822
1997,January,TAS,Dermatologicals,Normal Arrangements RPBS,1712,21418
1997,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,18595,221123
1997,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,518,8741
1997,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,6653,59691
1997,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,666,6757
1997,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,25986,338672
1997,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1588,23230
1997,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,1587,298131
1997,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,193,47310
1997,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,16814,196057
1997,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,2056,22690
1997,January,TAS,Nervous System,Normal Arrangements PBS,65475,852296
1997,January,TAS,Nervous System,Normal Arrangements RPBS,6840,76992
1997,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,1893,16192
1997,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,338,2943
1997,January,TAS,Respiratory System,Normal Arrangements PBS,28629,592393
1997,January,TAS,Respiratory System,Normal Arrangements RPBS,3181,78519
1997,January,TAS,Sensory Organs,Normal Arrangements PBS,11913,105887
1997,January,TAS,Sensory Organs,Normal Arrangements RPBS,1770,17329
1997,January,TAS,Various +,Normal Arrangements PBS,807,49751
1997,January,TAS,Various +,Normal Arrangements RPBS,419,12718
1997,January,TAS,Other ++,Normal Arrangements PBS,831,6740
1997,January,TAS,Other ++,Normal Arrangements RPBS,380,8967
1997,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,15748,566764
1997,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,1176,35832
1997,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,1886,15299
1997,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,248,3047
1997,January,ACT,Cardiovascular System,Normal Arrangements PBS,34713,832261
1997,January,ACT,Cardiovascular System,Normal Arrangements RPBS,1968,46523
1997,January,ACT,Dermatologicals,Normal Arrangements PBS,3151,92347
1997,January,ACT,Dermatologicals,Normal Arrangements RPBS,449,7247
1997,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,7925,89196
1997,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,132,3328
1997,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,1916,16467
1997,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,128,981
1997,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,10130,169785
1997,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,433,5157
1997,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,861,167087
1997,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,73,21004
1997,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,5300,65244
1997,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,501,5333
1997,January,ACT,Nervous System,Normal Arrangements PBS,22245,407674
1997,January,ACT,Nervous System,Normal Arrangements RPBS,1364,16960
1997,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,431,3543
1997,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,80,695
1997,January,ACT,Respiratory System,Normal Arrangements PBS,12333,267869
1997,January,ACT,Respiratory System,Normal Arrangements RPBS,639,18950
1997,January,ACT,Sensory Organs,Normal Arrangements PBS,4045,37161
1997,January,ACT,Sensory Organs,Normal Arrangements RPBS,421,4258
1997,January,ACT,Various +,Normal Arrangements PBS,272,29474
1997,January,ACT,Various +,Normal Arrangements RPBS,126,5991
1997,January,ACT,Other ++,Normal Arrangements PBS,323,3035
1997,January,ACT,Other ++,Normal Arrangements RPBS,101,2772
1997,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,3735,112806
1997,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,127,3571
1997,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,445,2587
1997,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,27,159
1997,January,NT,Cardiovascular System,Normal Arrangements PBS,7434,156800
1997,January,NT,Cardiovascular System,Normal Arrangements RPBS,177,3944
1997,January,NT,Dermatologicals,Normal Arrangements PBS,918,10203
1997,January,NT,Dermatologicals,Normal Arrangements RPBS,46,401
1997,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,2079,23322
1997,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,13,297
1997,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,441,4348
1997,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,10,63
1997,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,4931,69741
1997,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,50,467
1997,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,107,17788
1997,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,4,789
1997,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,1616,17271
1997,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,94,843
1997,January,NT,Nervous System,Normal Arrangements PBS,6816,113495
1997,January,NT,Nervous System,Normal Arrangements RPBS,145,2040
1997,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,266,2666
1997,January,NT,Anti-Parasitic Products,Normal Arrangements RPBS,10,87
1997,January,NT,Respiratory System,Normal Arrangements PBS,3555,70961
1997,January,NT,Respiratory System,Normal Arrangements RPBS,89,2555
1997,January,NT,Sensory Organs,Normal Arrangements PBS,1360,8780
1997,January,NT,Sensory Organs,Normal Arrangements RPBS,43,407
1997,January,NT,Various +,Normal Arrangements PBS,86,9568
1997,January,NT,Various +,Normal Arrangements RPBS,11,433
1997,January,NT,Other ++,Normal Arrangements PBS,79,627
1997,January,NT,Other ++,Normal Arrangements RPBS,6,194
1997,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,380008,11949745
1997,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,35834,1008406
1997,February,NSW,Blood and Blood Forming Organs,Normal Arrangements PBS,55545,367797
1997,February,NSW,Blood and Blood Forming Organs,Normal Arrangements RPBS,8148,63408
1997,February,NSW,Cardiovascular System,Normal Arrangements PBS,806229,17867223
1997,February,NSW,Cardiovascular System,Normal Arrangements RPBS,61305,1402145
1997,February,NSW,Dermatologicals,Normal Arrangements PBS,95811,1398991
1997,February,NSW,Dermatologicals,Normal Arrangements RPBS,11020,103865
1997,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,139873,1599573
1997,February,NSW,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,3778,79542
1997,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,39483,340960
1997,February,NSW,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,3587,25136
1997,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,271385,4026785
1997,February,NSW,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,13536,175608
1997,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,14205,2781934
1997,February,NSW,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,1690,459735
1997,February,NSW,Musculo-Skeletal System,Normal Arrangements PBS,131475,1357769
1997,February,NSW,Musculo-Skeletal System,Normal Arrangements RPBS,12706,123717
1997,February,NSW,Nervous System,Normal Arrangements PBS,551381,6859289
1997,February,NSW,Nervous System,Normal Arrangements RPBS,43904,436595
1997,February,NSW,Anti-Parasitic Products,Normal Arrangements PBS,14479,104356
1997,February,NSW,Anti-Parasitic Products,Normal Arrangements RPBS,1955,13180
1997,February,NSW,Respiratory System,Normal Arrangements PBS,224638,4795344
1997,February,NSW,Respiratory System,Normal Arrangements RPBS,20328,549047
1997,February,NSW,Sensory Organs,Normal Arrangements PBS,136327,1025626
1997,February,NSW,Sensory Organs,Normal Arrangements RPBS,16456,135834
1997,February,NSW,Various +,Normal Arrangements PBS,11306,706322
1997,February,NSW,Various +,Normal Arrangements RPBS,4425,121078
1997,February,NSW,Other ++,Normal Arrangements PBS,11285,74949
1997,February,NSW,Other ++,Normal Arrangements RPBS,2268,59980
1997,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements PBS,267861,7971813
1997,February,VIC,Alimentary Tract and Metabolism,Normal Arrangements RPBS,21215,562106
1997,February,VIC,Blood and Blood Forming Organs,Normal Arrangements PBS,43800,378220
1997,February,VIC,Blood and Blood Forming Organs,Normal Arrangements RPBS,5235,46033
1997,February,VIC,Cardiovascular System,Normal Arrangements PBS,549883,11654430
1997,February,VIC,Cardiovascular System,Normal Arrangements RPBS,35944,774726
1997,February,VIC,Dermatologicals,Normal Arrangements PBS,77375,1173718
1997,February,VIC,Dermatologicals,Normal Arrangements RPBS,6153,58476
1997,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,96035,1110618
1997,February,VIC,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1715,27898
1997,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,28130,225219
1997,February,VIC,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,2233,15113
1997,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,200763,2900885
1997,February,VIC,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,8152,113737
1997,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,11922,2414087
1997,February,VIC,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,816,191913
1997,February,VIC,Musculo-Skeletal System,Normal Arrangements PBS,90724,914853
1997,February,VIC,Musculo-Skeletal System,Normal Arrangements RPBS,7318,69215
1997,February,VIC,Nervous System,Normal Arrangements PBS,409731,5180442
1997,February,VIC,Nervous System,Normal Arrangements RPBS,26585,256536
1997,February,VIC,Anti-Parasitic Products,Normal Arrangements PBS,9125,62813
1997,February,VIC,Anti-Parasitic Products,Normal Arrangements RPBS,1185,7917
1997,February,VIC,Respiratory System,Normal Arrangements PBS,159141,3131507
1997,February,VIC,Respiratory System,Normal Arrangements RPBS,11726,300936
1997,February,VIC,Sensory Organs,Normal Arrangements PBS,92253,711888
1997,February,VIC,Sensory Organs,Normal Arrangements RPBS,8491,72940
1997,February,VIC,Various +,Normal Arrangements PBS,7755,442092
1997,February,VIC,Various +,Normal Arrangements RPBS,2156,64247
1997,February,VIC,Other ++,Normal Arrangements PBS,7677,55841
1997,February,VIC,Other ++,Normal Arrangements RPBS,925,17237
1997,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements PBS,181410,5343274
1997,February,QLD,Alimentary Tract and Metabolism,Normal Arrangements RPBS,19720,527711
1997,February,QLD,Blood and Blood Forming Organs,Normal Arrangements PBS,26668,192429
1997,February,QLD,Blood and Blood Forming Organs,Normal Arrangements RPBS,4631,43357
1997,February,QLD,Cardiovascular System,Normal Arrangements PBS,359326,7728811
1997,February,QLD,Cardiovascular System,Normal Arrangements RPBS,30155,664296
1997,February,QLD,Dermatologicals,Normal Arrangements PBS,43749,628091
1997,February,QLD,Dermatologicals,Normal Arrangements RPBS,5843,50488
1997,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,85037,971722
1997,February,QLD,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,2011,42336
1997,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,21034,178839
1997,February,QLD,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1929,20227
1997,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,148873,2288011
1997,February,QLD,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,7489,119819
1997,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,6688,1174970
1997,February,QLD,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,639,148851
1997,February,QLD,Musculo-Skeletal System,Normal Arrangements PBS,64172,646509
1997,February,QLD,Musculo-Skeletal System,Normal Arrangements RPBS,6369,65698
1997,February,QLD,Nervous System,Normal Arrangements PBS,300649,3896745
1997,February,QLD,Nervous System,Normal Arrangements RPBS,26828,281914
1997,February,QLD,Anti-Parasitic Products,Normal Arrangements PBS,7483,54238
1997,February,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,953,6630
1997,February,QLD,Respiratory System,Normal Arrangements PBS,116042,2349700
1997,February,QLD,Respiratory System,Normal Arrangements RPBS,11269,304606
1997,February,QLD,Sensory Organs,Normal Arrangements PBS,69781,534856
1997,February,QLD,Sensory Organs,Normal Arrangements RPBS,8652,72833
1997,February,QLD,Various +,Normal Arrangements PBS,5923,346575
1997,February,QLD,Various +,Normal Arrangements RPBS,1711,48409
1997,February,QLD,Other ++,Normal Arrangements PBS,5725,38174
1997,February,QLD,Other ++,Normal Arrangements RPBS,1205,34576
1997,February,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,93086,2674119
1997,February,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,6896,174494
1997,February,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,14704,95841
1997,February,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,1567,9207
1997,February,SA,Cardiovascular System,Normal Arrangements PBS,188403,4142274
1997,February,SA,Cardiovascular System,Normal Arrangements RPBS,11434,246051
1997,February,SA,Dermatologicals,Normal Arrangements PBS,23121,327544
1997,February,SA,Dermatologicals,Normal Arrangements RPBS,1905,16085
1997,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,43996,503206
1997,February,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,737,14050
1997,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,9826,82769
1997,February,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,584,3611
1997,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,62724,821017
1997,February,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,2048,26037
1997,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,4075,750999
1997,February,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,252,63716
1997,February,SA,Musculo-Skeletal System,Normal Arrangements PBS,32758,340740
1997,February,SA,Musculo-Skeletal System,Normal Arrangements RPBS,2233,20996
1997,February,SA,Nervous System,Normal Arrangements PBS,153513,1934753
1997,February,SA,Nervous System,Normal Arrangements RPBS,8691,76879
1997,February,SA,Anti-Parasitic Products,Normal Arrangements PBS,3597,25131
1997,February,SA,Anti-Parasitic Products,Normal Arrangements RPBS,384,2574
1997,February,SA,Respiratory System,Normal Arrangements PBS,53038,1065229
