"Year","Month","State","ATC_Classification","Scheme","Services","Benefits"
2008,January,QLD,Nervous System,Normal Arrangements RPBS,51457,1390173
2008,January,QLD,Nervous System,Special Arrangements RPBS,2,1354
2008,January,QLD,Anti-Parasitic Products,Normal Arrangements PBS,809,12682
2008,January,QLD,Anti-Parasitic Products,Normal Arrangements RPBS,135,1520
2008,January,QLD,Respiratory System,Normal Arrangements PBS,168092,7005244
2008,January,QLD,Respiratory System,Special Arrangements PBS,6,7302
2008,January,QLD,Respiratory System,Normal Arrangements RPBS,15694,706028
2008,January,QLD,Sensory Organs,Normal Arrangements PBS,129568,2643527
2008,January,QLD,Sensory Organs,Normal Arrangements RPBS,19356,543666
2008,January,QLD,Various +,Normal Arrangements PBS,11048,1030119
2008,January,QLD,Various +,Special Arrangements PBS,179,93304
2008,January,QLD,Various +,Normal Arrangements RPBS,1716,90194
2008,January,QLD,Various +,Special Arrangements RPBS,4,4372
2008,January,QLD,Other ++,Normal Arrangements PBS,3045,31802
2008,January,QLD,Other ++,Normal Arrangements RPBS,7528,396671
2008,January,SA,Alimentary Tract and Metabolism,Normal Arrangements PBS,195563,6943906
2008,January,SA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,14571,440701
2008,January,SA,Blood and Blood Forming Organs,Normal Arrangements PBS,59964,1979212
2008,January,SA,Blood and Blood Forming Organs,Special Arrangements PBS,66,47086
2008,January,SA,Blood and Blood Forming Organs,Normal Arrangements RPBS,7013,226397
2008,January,SA,Blood and Blood Forming Organs,Special Arrangements RPBS,18,14022
2008,January,SA,Cardiovascular System,Normal Arrangements PBS,456884,14592929
2008,January,SA,Cardiovascular System,Special Arrangements PBS,55,174277
2008,January,SA,Cardiovascular System,Normal Arrangements RPBS,32353,932560
2008,January,SA,Cardiovascular System,Special Arrangements RPBS,1,3269
2008,January,SA,Dermatologicals,Normal Arrangements PBS,20391,485952
2008,January,SA,Dermatologicals,Normal Arrangements RPBS,2471,40550
2008,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,33739,690328
2008,January,SA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1284,45661
2008,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,21286,314433
2008,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,22,50874
2008,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1341,16052
2008,January,SA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,1,1891
2008,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,69092,1268252
2008,January,SA,General Anti-Infectives for Systemic Use,Special Arrangements PBS,6,2839
2008,January,SA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,3670,55750
2008,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,12161,6168296
2008,January,SA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,324,1053701
2008,January,SA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,560,273792
2008,January,SA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,5,19859
2008,January,SA,Musculo-Skeletal System,Normal Arrangements PBS,73923,2082205
2008,January,SA,Musculo-Skeletal System,Special Arrangements PBS,111,44594
2008,January,SA,Musculo-Skeletal System,Normal Arrangements RPBS,5436,171591
2008,January,SA,Musculo-Skeletal System,Special Arrangements RPBS,2,811
2008,January,SA,Nervous System,Normal Arrangements PBS,267327,8948016
2008,January,SA,Nervous System,Special Arrangements PBS,71,21527
2008,January,SA,Nervous System,Normal Arrangements RPBS,17970,475131
2008,January,SA,Anti-Parasitic Products,Normal Arrangements PBS,128,2031
2008,January,SA,Anti-Parasitic Products,Normal Arrangements RPBS,12,125
2008,January,SA,Respiratory System,Normal Arrangements PBS,74204,3104513
2008,January,SA,Respiratory System,Normal Arrangements RPBS,5752,265762
2008,January,SA,Sensory Organs,Normal Arrangements PBS,57095,1245793
2008,January,SA,Sensory Organs,Normal Arrangements RPBS,6874,162991
2008,January,SA,Various +,Normal Arrangements PBS,4377,345254
2008,January,SA,Various +,Special Arrangements PBS,5,6725
2008,January,SA,Various +,Normal Arrangements RPBS,276,15388
2008,January,SA,Other ++,Normal Arrangements PBS,1012,11970
2008,January,SA,Other ++,Normal Arrangements RPBS,1824,82814
2008,January,WA,Alimentary Tract and Metabolism,Normal Arrangements PBS,191421,6708216
2008,January,WA,Alimentary Tract and Metabolism,Special Arrangements PBS,726,31409
2008,January,WA,Alimentary Tract and Metabolism,Normal Arrangements RPBS,14266,425826
2008,January,WA,Alimentary Tract and Metabolism,Special Arrangements RPBS,10,424
2008,January,WA,Blood and Blood Forming Organs,Normal Arrangements PBS,60307,2097691
2008,January,WA,Blood and Blood Forming Organs,Special Arrangements PBS,280,306588
2008,January,WA,Blood and Blood Forming Organs,Normal Arrangements RPBS,6715,220439
2008,January,WA,Blood and Blood Forming Organs,Special Arrangements RPBS,58,55987
2008,January,WA,Cardiovascular System,Normal Arrangements PBS,446474,14306516
2008,January,WA,Cardiovascular System,Special Arrangements PBS,84,265017
2008,January,WA,Cardiovascular System,Normal Arrangements RPBS,30611,907593
2008,January,WA,Cardiovascular System,Special Arrangements RPBS,4,13079
2008,January,WA,Dermatologicals,Normal Arrangements PBS,18462,502922
2008,January,WA,Dermatologicals,Normal Arrangements RPBS,2417,41858
2008,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,26321,675038
2008,January,WA,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,1245,61486
2008,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,20837,324804
2008,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,46,93364
2008,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,1223,15651
2008,January,WA,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements RPBS,1,2280
2008,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,68003,1616135
2008,January,WA,General Anti-Infectives for Systemic Use,Special Arrangements PBS,50,23385
2008,January,WA,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,3610,71194
2008,January,WA,General Anti-Infectives for Systemic Use,Special Arrangements RPBS,2,1056
2008,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,13388,6725800
2008,January,WA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,1968,2368065
2008,January,WA,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,676,303311
2008,January,WA,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,39,44141
2008,January,WA,Musculo-Skeletal System,Normal Arrangements PBS,71907,1889188
2008,January,WA,Musculo-Skeletal System,Special Arrangements PBS,154,86751
2008,January,WA,Musculo-Skeletal System,Normal Arrangements RPBS,5172,147183
2008,January,WA,Musculo-Skeletal System,Special Arrangements RPBS,17,8066
2008,January,WA,Nervous System,Normal Arrangements PBS,273010,8663440
2008,January,WA,Nervous System,Special Arrangements PBS,37,10908
2008,January,WA,Nervous System,Normal Arrangements RPBS,18339,469497
2008,January,WA,Anti-Parasitic Products,Normal Arrangements PBS,211,2079
2008,January,WA,Anti-Parasitic Products,Normal Arrangements RPBS,35,354
2008,January,WA,Respiratory System,Normal Arrangements PBS,62532,2669877
2008,January,WA,Respiratory System,Normal Arrangements RPBS,4534,210627
2008,January,WA,Sensory Organs,Normal Arrangements PBS,54856,1220574
2008,January,WA,Sensory Organs,Normal Arrangements RPBS,6554,190235
2008,January,WA,Various +,Normal Arrangements PBS,3262,310165
2008,January,WA,Various +,Special Arrangements PBS,100,38380
2008,January,WA,Various +,Normal Arrangements RPBS,298,16841
2008,January,WA,Various +,Special Arrangements RPBS,3,271
2008,January,WA,Other ++,Normal Arrangements PBS,1079,11179
2008,January,WA,Other ++,Normal Arrangements RPBS,2080,97795
2008,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements PBS,69112,2479454
2008,January,TAS,Alimentary Tract and Metabolism,Normal Arrangements RPBS,6703,209368
2008,January,TAS,Blood and Blood Forming Organs,Normal Arrangements PBS,19408,562698
2008,January,TAS,Blood and Blood Forming Organs,Special Arrangements PBS,46,39659
2008,January,TAS,Blood and Blood Forming Organs,Normal Arrangements RPBS,3045,88468
2008,January,TAS,Blood and Blood Forming Organs,Special Arrangements RPBS,11,7272
2008,January,TAS,Cardiovascular System,Normal Arrangements PBS,156269,4735015
2008,January,TAS,Cardiovascular System,Special Arrangements PBS,41,116106
2008,January,TAS,Cardiovascular System,Normal Arrangements RPBS,14133,383590
2008,January,TAS,Cardiovascular System,Special Arrangements RPBS,1,3268
2008,January,TAS,Dermatologicals,Normal Arrangements PBS,7302,176277
2008,January,TAS,Dermatologicals,Normal Arrangements RPBS,1223,19984
2008,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,11029,224407
2008,January,TAS,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,465,14828
2008,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,9496,122731
2008,January,TAS,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,820,9146
2008,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,24731,475083
2008,January,TAS,General Anti-Infectives for Systemic Use,Special Arrangements PBS,1,101
2008,January,TAS,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,1776,33826
2008,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,4338,1969140
2008,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,48,129154
2008,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,273,119969
2008,January,TAS,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,1,1748
2008,January,TAS,Musculo-Skeletal System,Normal Arrangements PBS,23620,600185
2008,January,TAS,Musculo-Skeletal System,Special Arrangements PBS,26,10236
2008,January,TAS,Musculo-Skeletal System,Normal Arrangements RPBS,2152,61424
2008,January,TAS,Musculo-Skeletal System,Special Arrangements RPBS,10,4063
2008,January,TAS,Nervous System,Normal Arrangements PBS,108155,2992783
2008,January,TAS,Nervous System,Normal Arrangements RPBS,8699,179133
2008,January,TAS,Anti-Parasitic Products,Normal Arrangements PBS,30,321
2008,January,TAS,Anti-Parasitic Products,Normal Arrangements RPBS,22,221
2008,January,TAS,Respiratory System,Normal Arrangements PBS,27709,1154376
2008,January,TAS,Respiratory System,Normal Arrangements RPBS,2413,110167
2008,January,TAS,Sensory Organs,Normal Arrangements PBS,17757,511081
2008,January,TAS,Sensory Organs,Normal Arrangements RPBS,2718,130940
2008,January,TAS,Various +,Normal Arrangements PBS,858,109038
2008,January,TAS,Various +,Special Arrangements PBS,1,314
2008,January,TAS,Various +,Normal Arrangements RPBS,124,6122
2008,January,TAS,Other ++,Normal Arrangements PBS,302,4430
2008,January,TAS,Other ++,Normal Arrangements RPBS,862,34722
2008,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements PBS,26366,965667
2008,January,ACT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,2357,74948
2008,January,ACT,Blood and Blood Forming Organs,Normal Arrangements PBS,7126,261392
2008,January,ACT,Blood and Blood Forming Organs,Special Arrangements PBS,3,2396
2008,January,ACT,Blood and Blood Forming Organs,Normal Arrangements RPBS,1318,50401
2008,January,ACT,Cardiovascular System,Normal Arrangements PBS,61190,1939574
2008,January,ACT,Cardiovascular System,Special Arrangements PBS,14,40378
2008,January,ACT,Cardiovascular System,Normal Arrangements RPBS,5327,160037
2008,January,ACT,Dermatologicals,Normal Arrangements PBS,2427,85280
2008,January,ACT,Dermatologicals,Normal Arrangements RPBS,343,7757
2008,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,3322,95254
2008,January,ACT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,179,7998
2008,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,2449,33084
2008,January,ACT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,208,2248
2008,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,10532,244446
2008,January,ACT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,751,12610
2008,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,2047,845594
2008,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,40,149225
2008,January,ACT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,127,60390
2008,January,ACT,Musculo-Skeletal System,Normal Arrangements PBS,10447,301168
2008,January,ACT,Musculo-Skeletal System,Special Arrangements PBS,10,7556
2008,January,ACT,Musculo-Skeletal System,Normal Arrangements RPBS,1062,34275
2008,January,ACT,Musculo-Skeletal System,Special Arrangements RPBS,1,405
2008,January,ACT,Nervous System,Normal Arrangements PBS,34047,1323421
2008,January,ACT,Nervous System,Special Arrangements PBS,1,857
2008,January,ACT,Nervous System,Normal Arrangements RPBS,2563,85554
2008,January,ACT,Anti-Parasitic Products,Normal Arrangements PBS,28,296
2008,January,ACT,Anti-Parasitic Products,Normal Arrangements RPBS,5,34
2008,January,ACT,Respiratory System,Normal Arrangements PBS,9933,410338
2008,January,ACT,Respiratory System,Normal Arrangements RPBS,734,34832
2008,January,ACT,Sensory Organs,Normal Arrangements PBS,6622,109605
2008,January,ACT,Sensory Organs,Normal Arrangements RPBS,1034,18719
2008,January,ACT,Various +,Normal Arrangements PBS,204,54758
2008,January,ACT,Various +,Normal Arrangements RPBS,60,3486
2008,January,ACT,Other ++,Normal Arrangements PBS,148,2261
2008,January,ACT,Other ++,Normal Arrangements RPBS,397,21393
2008,January,NT,Alimentary Tract and Metabolism,Normal Arrangements PBS,8862,307537
2008,January,NT,Alimentary Tract and Metabolism,Normal Arrangements RPBS,352,11589
2008,January,NT,Blood and Blood Forming Organs,Normal Arrangements PBS,2000,63957
2008,January,NT,Blood and Blood Forming Organs,Normal Arrangements RPBS,116,4307
2008,January,NT,Cardiovascular System,Normal Arrangements PBS,18697,616956
2008,January,NT,Cardiovascular System,Special Arrangements PBS,1,3269
2008,January,NT,Cardiovascular System,Normal Arrangements RPBS,881,27736
2008,January,NT,Dermatologicals,Normal Arrangements PBS,589,17647
2008,January,NT,Dermatologicals,Normal Arrangements RPBS,60,1410
2008,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements PBS,1022,36427
2008,January,NT,Genito Urinary System and Sex Hormones,Normal Arrangements RPBS,33,1772
2008,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements PBS,898,15372
2008,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Special Arrangements PBS,2,2719
2008,January,NT,"Systemic Hormonal Preparations, excl. Sex Hormones",Normal Arrangements RPBS,31,396
2008,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements PBS,3798,88570
2008,January,NT,General Anti-Infectives for Systemic Use,Normal Arrangements RPBS,112,1479
2008,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements PBS,649,292993
2008,January,NT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements PBS,31,93457
2008,January,NT,Anti-Neoplastic and Immunomodulating Agents,Normal Arrangements RPBS,13,5908
2008,January,NT,Anti-Neoplastic and Immunomodulating Agents,Special Arrangements RPBS,2,3089
2008,January,NT,Musculo-Skeletal System,Normal Arrangements PBS,2476,55237
2008,January,NT,Musculo-Skeletal System,Special Arrangements PBS,13,5000
2008,January,NT,Musculo-Skeletal System,Normal Arrangements RPBS,158,3724
2008,January,NT,Musculo-Skeletal System,Special Arrangements RPBS,1,405
2008,January,NT,Nervous System,Normal Arrangements PBS,10145,407763
2008,January,NT,Nervous System,Normal Arrangements RPBS,406,11019
2008,January,NT,Anti-Parasitic Products,Normal Arrangements PBS,26,313
2008,January,NT,Anti-Parasitic Products,Normal Arrangements RPBS,1,11
2008,January,NT,Respiratory System,Normal Arrangements PBS,3643,142023
2008,January,NT,Respiratory System,Normal Arrangements RPBS,106,5030
2008,January,NT,Sensory Organs,Normal Arrangements PBS,1591,22537
2008,January,NT,Sensory Organs,Normal Arrangements RPBS,118,1973
2008,January,NT,Various +,Normal Arrangements PBS,81,14694
2008,January,NT,Various +,Special Arrangements PBS,1,1555
2008,January,NT,Various +,Normal Arrangements RPBS,8,184
2008,January,NT,Other ++,Normal Arrangements PBS,26,238
2008,January,NT,Other ++,Normal Arrangements RPBS,31,1094
2008,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements PBS,813773,26637895
2008,February,NSW,Alimentary Tract and Metabolism,Normal Arrangements RPBS,69573,1944830
2008,February,NSW,Blood and Blood Forming Organs,Normal Arrangements PBS,227895,8092045
2008,February,NSW,Blood and Blood Forming Organs,Special Arrangements PBS,685,661298
2008,February,NSW,Blood and Blood Forming Organs,Normal Arrangements RPBS,32464,1044182
2008,February,NSW,Blood and Blood Forming Organs,Special Arrangements RPBS,167,144401
2008,February,NSW,Cardiovascular System,Normal Arrangements PBS,1920906,58297877
2008,February,NSW,Cardiovascular System,Special Arrangements PBS,233,623863
2008,February,NSW,Cardiovascular System,Normal Arrangements RPBS,155505,4207786
2008,February,NSW,Cardiovascular System,Special Arrangements RPBS,14,43435
2008,February,NSW,Dermatologicals,Normal Arrangements PBS,88974,2125009
